Round,ClusterID,MemberCount,ExpectedMembers,ReceivedMembers,AggregationCompletion,AvgMembersPerCluster,TotalClusters,UnclusteredNodes,AvgDistToCH,DeadlineHit
52,1,6,6,6,1,5.55556,9,41,66.8237,0
52,14,8,8,8,1,5.55556,9,41,66.8237,0
52,43,12,12,12,1,5.55556,9,41,66.8237,0
52,44,5,5,5,1,5.55556,9,41,66.8237,0
52,50,1,1,1,1,5.55556,9,41,66.8237,0
52,67,7,7,7,1,5.55556,9,41,66.8237,0
52,85,8,8,8,1,5.55556,9,41,66.8237,0
52,86,3,3,3,1,5.55556,9,41,66.8237,0
52,96,0,0,0,1,5.55556,9,41,66.8237,0
53,0,6,6,6,1,5.66667,12,20,65.2622,0
53,16,11,11,11,1,5.66667,12,20,65.2622,0
53,30,10,10,10,1,5.66667,12,20,65.2622,0
53,36,7,7,7,1,5.66667,12,20,65.2622,0
53,38,4,4,4,1,5.66667,12,20,65.2622,0
53,46,6,6,6,1,5.66667,12,20,65.2622,0
53,61,0,0,0,1,5.66667,12,20,65.2622,0
53,65,4,4,4,1,5.66667,12,20,65.2622,0
53,73,12,12,12,1,5.66667,12,20,65.2622,0
53,78,4,4,4,1,5.66667,12,20,65.2622,0
53,81,0,0,0,1,5.66667,12,20,65.2622,0
53,83,4,4,4,1,5.66667,12,20,65.2622,0
54,12,11,11,11,1,5.27273,11,31,65.1659,0
54,15,7,7,7,1,5.27273,11,31,65.1659,0
54,23,10,10,10,1,5.27273,11,31,65.1659,0
54,24,7,7,7,1,5.27273,11,31,65.1659,0
54,42,6,6,6,1,5.27273,11,31,65.1659,0
54,45,0,0,0,1,5.27273,11,31,65.1659,0
54,48,5,5,5,1,5.27273,11,31,65.1659,0
54,54,2,2,2,1,5.27273,11,31,65.1659,0
54,88,0,0,0,1,5.27273,11,31,65.1659,0
54,97,6,6,6,1,5.27273,11,31,65.1659,0
54,99,4,4,4,1,5.27273,11,31,65.1659,0
55,7,7,7,7,1,5.8,10,32,67.5391,0
55,13,12,12,12,1,5.8,10,32,67.5391,0
55,18,8,8,8,1,5.8,10,32,67.5391,0
55,25,7,7,7,1,5.8,10,32,67.5391,0
55,31,2,2,2,1,5.8,10,32,67.5391,0
55,51,5,5,5,1,5.8,10,32,67.5391,0
55,66,6,6,6,1,5.8,10,32,67.5391,0
55,69,3,3,3,1,5.8,10,32,67.5391,0
55,75,5,5,5,1,5.8,10,32,67.5391,0
55,80,3,3,3,1,5.8,10,32,67.5391,0
56,9,10,10,10,1,5.25,12,25,59.9763,0
56,10,10,10,10,1,5.25,12,25,59.9763,0
56,11,8,8,8,1,5.25,12,25,59.9763,0
56,22,3,3,3,1,5.25,12,25,59.9763,0
56,32,3,3,3,1,5.25,12,25,59.9763,0
56,34,6,6,6,1,5.25,12,25,59.9763,0
56,37,0,0,0,1,5.25,12,25,59.9763,0
56,57,8,8,8,1,5.25,12,25,59.9763,0
56,58,1,1,1,1,5.25,12,25,59.9763,0
56,60,9,9,9,1,5.25,12,25,59.9763,0
56,62,0,0,0,1,5.25,12,25,59.9763,0
56,63,5,5,5,1,5.25,12,25,59.9763,0
57,2,6,6,6,1,4.75,12,31,68.063,0
57,3,9,9,9,1,4.75,12,31,68.063,0
57,6,8,8,8,1,4.75,12,31,68.063,0
57,20,11,11,11,1,4.75,12,31,68.063,0
57,21,0,0,0,1,4.75,12,31,68.063,0
57,26,4,4,4,1,4.75,12,31,68.063,0
57,35,2,2,2,1,4.75,12,31,68.063,0
57,56,10,10,10,1,4.75,12,31,68.063,0
57,64,2,2,2,1,4.75,12,31,68.063,0
57,74,4,4,4,1,4.75,12,31,68.063,0
57,77,1,1,1,1,4.75,12,31,68.063,0
57,90,0,0,0,1,4.75,12,31,68.063,0
58,19,11,11,11,1,5.57143,7,54,77.5235,0
58,40,8,8,8,1,5.57143,7,54,77.5235,0
58,52,2,2,2,1,5.57143,7,54,77.5235,0
58,53,10,10,10,1,5.57143,7,54,77.5235,0
58,84,1,1,1,1,5.57143,7,54,77.5235,0
58,92,7,7,7,1,5.57143,7,54,77.5235,0
58,95,0,0,0,1,5.57143,7,54,77.5235,0
59,5,12,12,12,1,6.9,10,21,67.82,0
59,17,16,16,16,1,6.9,10,21,67.82,0
59,29,10,10,10,1,6.9,10,21,67.82,0
59,39,2,2,2,1,6.9,10,21,67.82,0
59,41,9,9,9,1,6.9,10,21,67.82,0
59,47,11,11,11,1,6.9,10,21,67.82,0
59,49,1,1,1,1,6.9,10,21,67.82,0
59,68,3,3,3,1,6.9,10,21,67.82,0
59,72,4,4,4,1,6.9,10,21,67.82,0
59,76,1,1,1,1,6.9,10,21,67.82,0
60,4,10,10,10,1,5.4,10,36,71.7181,0
60,27,0,0,0,1,5.4,10,36,71.7181,0
60,33,9,9,9,1,5.4,10,36,71.7181,0
60,79,4,4,4,1,5.4,10,36,71.7181,0
60,82,7,7,7,1,5.4,10,36,71.7181,0
60,87,2,2,2,1,5.4,10,36,71.7181,0
60,89,0,0,0,1,5.4,10,36,71.7181,0
60,93,11,11,11,1,5.4,10,36,71.7181,0
60,94,6,6,6,1,5.4,10,36,71.7181,0
60,98,5,5,5,1,5.4,10,36,71.7181,0
61,7,9,9,9,1,7.375,8,33,57.6591,0
61,25,8,8,8,1,7.375,8,33,57.6591,0
61,38,4,4,4,1,7.375,8,33,57.6591,0
61,46,6,6,6,1,7.375,8,33,57.6591,0
61,51,6,6,6,1,7.375,8,33,57.6591,0
61,61,6,6,6,1,7.375,8,33,57.6591,0
61,62,11,11,11,1,7.375,8,33,57.6591,0
61,99,9,9,9,1,7.375,8,33,57.6591,0
62,1,5,5,5,1,6.75,8,38,62.6803,0
62,9,5,5,5,1,6.75,8,38,62.6803,0
62,20,10,10,10,1,6.75,8,38,62.6803,0
62,24,0,0,0,1,6.75,8,38,62.6803,0
62,30,10,10,10,1,6.75,8,38,62.6803,0
62,32,5,5,5,1,6.75,8,38,62.6803,0
62,34,11,11,11,1,6.75,8,38,62.6803,0
62,52,8,8,8,1,6.75,8,38,62.6803,0
63,4,8,8,8,1,4.85714,14,18,68.6334,0
63,21,8,8,8,1,4.85714,14,18,68.6334,0
63,36,9,9,9,1,4.85714,14,18,68.6334,0
63,43,10,10,10,1,4.85714,14,18,68.6334,0
63,44,1,1,1,1,4.85714,14,18,68.6334,0
63,49,7,7,7,1,4.85714,14,18,68.6334,0
63,50,0,0,0,1,4.85714,14,18,68.6334,0
63,59,4,4,4,1,4.85714,14,18,68.6334,0
63,63,10,10,10,1,4.85714,14,18,68.6334,0
63,75,5,5,5,1,4.85714,14,18,68.6334,0
63,78,5,5,5,1,4.85714,14,18,68.6334,0
63,82,0,0,0,1,4.85714,14,18,68.6334,0
63,84,1,1,1,1,4.85714,14,18,68.6334,0
63,92,0,0,0,1,4.85714,14,18,68.6334,0
64,3,9,9,9,1,6.5,8,40,71.6431,0
64,17,16,16,16,1,6.5,8,40,71.6431,0
64,31,2,2,2,1,6.5,8,40,71.6431,0
64,35,5,5,5,1,6.5,8,40,71.6431,0
64,41,9,9,9,1,6.5,8,40,71.6431,0
64,67,6,6,6,1,6.5,8,40,71.6431,0
64,76,2,2,2,1,6.5,8,40,71.6431,0
64,77,3,3,3,1,6.5,8,40,71.6431,0
65,8,11,11,11,1,6.375,8,41,68.3137,0
65,10,10,10,10,1,6.375,8,41,68.3137,0
65,14,7,7,7,1,6.375,8,41,68.3137,0
65,54,8,8,8,1,6.375,8,41,68.3137,0
65,60,1,1,1,1,6.375,8,41,68.3137,0
65,70,9,9,9,1,6.375,8,41,68.3137,0
65,85,5,5,5,1,6.375,8,41,68.3137,0
65,94,0,0,0,1,6.375,8,41,68.3137,0
66,2,6,6,6,1,6,8,44,62.4503,0
66,26,8,8,8,1,6,8,44,62.4503,0
66,45,11,11,11,1,6,8,44,62.4503,0
66,64,2,2,2,1,6,8,44,62.4503,0
66,68,3,3,3,1,6,8,44,62.4503,0
66,80,11,11,11,1,6,8,44,62.4503,0
66,83,7,7,7,1,6,8,44,62.4503,0
66,90,0,0,0,1,6,8,44,62.4503,0
67,6,9,9,9,1,6.09091,11,22,59.0699,0
67,11,10,10,10,1,6.09091,11,22,59.0699,0
67,15,7,7,7,1,6.09091,11,22,59.0699,0
67,22,2,2,2,1,6.09091,11,22,59.0699,0
67,28,4,4,4,1,6.09091,11,22,59.0699,0
67,29,9,9,9,1,6.09091,11,22,59.0699,0
67,39,0,0,0,1,6.09091,11,22,59.0699,0
67,53,3,3,3,1,6.09091,11,22,59.0699,0
67,58,9,9,9,1,6.09091,11,22,59.0699,0
67,72,11,11,11,1,6.09091,11,22,59.0699,0
67,87,3,3,3,1,6.09091,11,22,59.0699,0
68,0,5,5,5,1,3.5625,16,27,67.2276,0
68,23,10,10,10,1,3.5625,16,27,67.2276,0
68,42,14,14,14,1,3.5625,16,27,67.2276,0
68,47,5,5,5,1,3.5625,16,27,67.2276,0
68,55,4,4,4,1,3.5625,16,27,67.2276,0
68,57,2,2,2,1,3.5625,16,27,67.2276,0
68,65,3,3,3,1,3.5625,16,27,67.2276,0
68,69,5,5,5,1,3.5625,16,27,67.2276,0
68,71,0,0,0,1,3.5625,16,27,67.2276,0
68,74,3,3,3,1,3.5625,16,27,67.2276,0
68,81,1,1,1,1,3.5625,16,27,67.2276,0
68,89,3,3,3,1,3.5625,16,27,67.2276,0
68,93,0,0,0,1,3.5625,16,27,67.2276,0
68,95,0,0,0,1,3.5625,16,27,67.2276,0
68,97,2,2,2,1,3.5625,16,27,67.2276,0
68,98,0,0,0,1,3.5625,16,27,67.2276,0
69,5,12,12,12,1,7.44444,9,24,67.3965,0
69,13,10,10,10,1,7.44444,9,24,67.3965,0
69,16,9,9,9,1,7.44444,9,24,67.3965,0
69,19,13,13,13,1,7.44444,9,24,67.3965,0
69,27,2,2,2,1,7.44444,9,24,67.3965,0
69,40,8,8,8,1,7.44444,9,24,67.3965,0
69,79,4,4,4,1,7.44444,9,24,67.3965,0
69,88,7,7,7,1,7.44444,9,24,67.3965,0
69,91,2,2,2,1,7.44444,9,24,67.3965,0
70,12,12,12,12,1,7.2,10,18,65.9091,0
70,18,9,9,9,1,7.2,10,18,65.9091,0
70,33,9,9,9,1,7.2,10,18,65.9091,0
70,37,11,11,11,1,7.2,10,18,65.9091,0
70,48,5,5,5,1,7.2,10,18,65.9091,0
70,56,10,10,10,1,7.2,10,18,65.9091,0
70,66,1,1,1,1,7.2,10,18,65.9091,0
70,73,0,0,0,1,7.2,10,18,65.9091,0
70,86,7,7,7,1,7.2,10,18,65.9091,0
70,96,8,8,8,1,7.2,10,18,65.9091,0
71,19,11,11,11,1,5.3,10,37,64.1625,0
71,22,1,1,1,1,5.3,10,37,64.1625,0
71,26,0,0,0,1,5.3,10,37,64.1625,0
71,28,5,5,5,1,5.3,10,37,64.1625,0
71,32,5,5,5,1,5.3,10,37,64.1625,0
71,41,9,9,9,1,5.3,10,37,64.1625,0
71,48,1,1,1,1,5.3,10,37,64.1625,0
71,57,1,1,1,1,5.3,10,37,64.1625,0
71,69,10,10,10,1,5.3,10,37,64.1625,0
71,85,10,10,10,1,5.3,10,37,64.1625,0
72,5,11,11,11,1,5.25,8,50,71.5373,0
72,38,4,4,4,1,5.25,8,50,71.5373,0
72,55,2,2,2,1,5.25,8,50,71.5373,0
72,60,0,0,0,1,5.25,8,50,71.5373,0
72,76,8,8,8,1,5.25,8,50,71.5373,0
72,83,9,9,9,1,5.25,8,50,71.5373,0
72,86,4,4,4,1,5.25,8,50,71.5373,0
72,93,4,4,4,1,5.25,8,50,71.5373,0
73,10,11,11,11,1,5.4,10,36,66.9564,0
73,11,8,8,8,1,5.4,10,36,66.9564,0
73,20,8,8,8,1,5.4,10,36,66.9564,0
73,24,1,1,1,1,5.4,10,36,66.9564,0
73,27,5,5,5,1,5.4,10,36,66.9564,0
73,30,9,9,9,1,5.4,10,36,66.9564,0
73,37,6,6,6,1,5.4,10,36,66.9564,0
73,43,5,5,5,1,5.4,10,36,66.9564,0
73,78,0,0,0,1,5.4,10,36,66.9564,0
73,89,1,1,1,1,5.4,10,36,66.9564,0
74,12,10,10,10,1,7.83333,6,47,70.1761,0
74,42,6,6,6,1,7.83333,6,47,70.1761,0
74,74,5,5,5,1,7.83333,6,47,70.1761,0
74,80,11,11,11,1,7.83333,6,47,70.1761,0
74,82,14,14,14,1,7.83333,6,47,70.1761,0
74,84,1,1,1,1,7.83333,6,47,70.1761,0
75,8,9,9,9,1,5.875,8,45,70.6544,0
75,21,7,7,7,1,5.875,8,45,70.6544,0
75,47,5,5,5,1,5.875,8,45,70.6544,0
75,54,10,10,10,1,5.875,8,45,70.6544,0
75,56,5,5,5,1,5.875,8,45,70.6544,0
75,61,0,0,0,1,5.875,8,45,70.6544,0
75,66,11,11,11,1,5.875,8,45,70.6544,0
75,96,0,0,0,1,5.875,8,45,70.6544,0
76,0,6,6,6,1,4.57143,14,22,69.8197,0
76,3,3,3,3,1,4.57143,14,22,69.8197,0
76,4,9,9,9,1,4.57143,14,22,69.8197,0
76,7,9,9,9,1,4.57143,14,22,69.8197,0
76,13,11,11,11,1,4.57143,14,22,69.8197,0
76,18,3,3,3,1,4.57143,14,22,69.8197,0
76,25,8,8,8,1,4.57143,14,22,69.8197,0
76,44,1,1,1,1,4.57143,14,22,69.8197,0
76,50,0,0,0,1,4.57143,14,22,69.8197,0
76,70,2,2,2,1,4.57143,14,22,69.8197,0
76,79,3,3,3,1,4.57143,14,22,69.8197,0
76,94,7,7,7,1,4.57143,14,22,69.8197,0
76,98,0,0,0,1,4.57143,14,22,69.8197,0
76,99,2,2,2,1,4.57143,14,22,69.8197,0
77,15,7,7,7,1,4.61538,13,27,68.5098,0
77,17,12,12,12,1,4.61538,13,27,68.5098,0
77,23,4,4,4,1,4.61538,13,27,68.5098,0
77,35,5,5,5,1,4.61538,13,27,68.5098,0
77,39,5,5,5,1,4.61538,13,27,68.5098,0
77,52,10,10,10,1,4.61538,13,27,68.5098,0
77,59,8,8,8,1,4.61538,13,27,68.5098,0
77,63,4,4,4,1,4.61538,13,27,68.5098,0
77,64,4,4,4,1,4.61538,13,27,68.5098,0
77,65,0,0,0,1,4.61538,13,27,68.5098,0
77,81,0,0,0,1,4.61538,13,27,68.5098,0
77,92,1,1,1,1,4.61538,13,27,68.5098,0
77,97,0,0,0,1,4.61538,13,27,68.5098,0
78,1,6,6,6,1,4.08333,12,39,61.194,0
78,6,8,8,8,1,4.08333,12,39,61.194,0
78,16,8,8,8,1,4.08333,12,39,61.194,0
78,31,4,4,4,1,4.08333,12,39,61.194,0
78,45,0,0,0,1,4.08333,12,39,61.194,0
78,49,4,4,4,1,4.08333,12,39,61.194,0
78,53,2,2,2,1,4.08333,12,39,61.194,0
78,62,7,7,7,1,4.08333,12,39,61.194,0
78,73,8,8,8,1,4.08333,12,39,61.194,0
78,87,2,2,2,1,4.08333,12,39,61.194,0
78,88,0,0,0,1,4.08333,12,39,61.194,0
78,91,0,0,0,1,4.08333,12,39,61.194,0
79,2,6,6,6,1,4.58333,12,33,67.2136,0
79,9,8,8,8,1,4.58333,12,33,67.2136,0
79,14,8,8,8,1,4.58333,12,33,67.2136,0
79,33,9,9,9,1,4.58333,12,33,67.2136,0
79,36,5,5,5,1,4.58333,12,33,67.2136,0
79,46,5,5,5,1,4.58333,12,33,67.2136,0
79,51,0,0,0,1,4.58333,12,33,67.2136,0
79,58,3,3,3,1,4.58333,12,33,67.2136,0
79,68,0,0,0,1,4.58333,12,33,67.2136,0
79,72,9,9,9,1,4.58333,12,33,67.2136,0
79,90,0,0,0,1,4.58333,12,33,67.2136,0
79,95,2,2,2,1,4.58333,12,33,67.2136,0
80,29,10,10,10,1,8.28571,7,35,67.6658,0
80,34,14,14,14,1,8.28571,7,35,67.6658,0
80,40,0,0,0,1,8.28571,7,35,67.6658,0
80,67,12,12,12,1,8.28571,7,35,67.6658,0
80,71,11,11,11,1,8.28571,7,35,67.6658,0
80,75,6,6,6,1,8.28571,7,35,67.6658,0
80,77,5,5,5,1,8.28571,7,35,67.6658,0
81,12,12,12,12,1,5.66667,12,20,67.2985,0
81,17,15,15,15,1,5.66667,12,20,67.2985,0
81,20,9,9,9,1,5.66667,12,20,67.2985,0
81,21,0,0,0,1,5.66667,12,20,67.2985,0
81,26,10,10,10,1,5.66667,12,20,67.2985,0
81,44,6,6,6,1,5.66667,12,20,67.2985,0
81,45,0,0,0,1,5.66667,12,20,67.2985,0
81,70,4,4,4,1,5.66667,12,20,67.2985,0
81,78,0,0,0,1,5.66667,12,20,67.2985,0
81,80,0,0,0,1,5.66667,12,20,67.2985,0
81,91,4,4,4,1,5.66667,12,20,67.2985,0
81,99,8,8,8,1,5.66667,12,20,67.2985,0
82,7,9,9,9,1,7.33333,6,50,61.3862,0
82,22,3,3,3,1,7.33333,6,50,61.3862,0
82,24,8,8,8,1,7.33333,6,50,61.3862,0
82,46,6,6,6,1,7.33333,6,50,61.3862,0
82,71,11,11,11,1,7.33333,6,50,61.3862,0
82,90,7,7,7,1,7.33333,6,50,61.3862,0
83,48,6,6,6,1,6.28571,7,49,67.1084,0
83,52,9,9,9,1,6.28571,7,49,67.1084,0
83,72,2,2,2,1,6.28571,7,49,67.1084,0
83,82,12,12,12,1,6.28571,7,49,67.1084,0
83,87,3,3,3,1,6.28571,7,49,67.1084,0
83,88,6,6,6,1,6.28571,7,49,67.1084,0
83,97,6,6,6,1,6.28571,7,49,67.1084,0
84,0,6,6,6,1,6.5,6,55,63.1567,0
84,10,11,11,11,1,6.5,6,55,63.1567,0
84,30,9,9,9,1,6.5,6,55,63.1567,0
84,38,4,4,4,1,6.5,6,55,63.1567,0
84,47,7,7,7,1,6.5,6,55,63.1567,0
84,64,2,2,2,1,6.5,6,55,63.1567,0
85,1,6,6,6,1,6,5,65,64.2462,0
85,9,5,5,5,1,6,5,65,64.2462,0
85,29,9,9,9,1,6,5,65,64.2462,0
85,33,10,10,10,1,6,5,65,64.2462,0
85,40,0,0,0,1,6,5,65,64.2462,0
86,2,6,6,6,1,3.2,20,16,64.9233,0
86,6,6,6,6,1,3.2,20,16,64.9233,0
86,8,10,10,10,1,3.2,20,16,64.9233,0
86,11,9,9,9,1,3.2,20,16,64.9233,0
86,19,7,7,7,1,3.2,20,16,64.9233,0
86,39,6,6,6,1,3.2,20,16,64.9233,0
86,42,6,6,6,1,3.2,20,16,64.9233,0
86,43,8,8,8,1,3.2,20,16,64.9233,0
86,57,0,0,0,1,3.2,20,16,64.9233,0
86,58,2,2,2,1,3.2,20,16,64.9233,0
86,59,0,0,0,1,3.2,20,16,64.9233,0
86,68,2,2,2,1,3.2,20,16,64.9233,0
86,81,1,1,1,1,3.2,20,16,64.9233,0
86,84,0,0,0,1,3.2,20,16,64.9233,0
86,86,0,0,0,1,3.2,20,16,64.9233,0
86,89,1,1,1,1,3.2,20,16,64.9233,0
86,92,0,0,0,1,3.2,20,16,64.9233,0
86,94,0,0,0,1,3.2,20,16,64.9233,0
86,95,0,0,0,1,3.2,20,16,64.9233,0
86,98,0,0,0,1,3.2,20,16,64.9233,0
87,4,11,11,11,1,5.54545,11,28,63.8394,0
87,15,7,7,7,1,5.54545,11,28,63.8394,0
87,16,9,9,9,1,5.54545,11,28,63.8394,0
87,32,4,4,4,1,5.54545,11,28,63.8394,0
87,49,6,6,6,1,5.54545,11,28,63.8394,0
87,56,8,8,8,1,5.54545,11,28,63.8394,0
87,60,0,0,0,1,5.54545,11,28,63.8394,0
87,61,6,6,6,1,5.54545,11,28,63.8394,0
87,65,4,4,4,1,5.54545,11,28,63.8394,0
87,73,5,5,5,1,5.54545,11,28,63.8394,0
87,74,1,1,1,1,5.54545,11,28,63.8394,0
88,31,7,7,7,1,6.33333,9,34,68.4108,0
88,34,13,13,13,1,6.33333,9,34,68.4108,0
88,37,6,6,6,1,6.33333,9,34,68.4108,0
88,50,6,6,6,1,6.33333,9,34,68.4108,0
88,53,11,11,11,1,6.33333,9,34,68.4108,0
88,55,5,5,5,1,6.33333,9,34,68.4108,0
88,62,3,3,3,1,6.33333,9,34,68.4108,0
88,75,4,4,4,1,6.33333,9,34,68.4108,0
88,77,2,2,2,1,6.33333,9,34,68.4108,0
89,5,12,12,12,1,4.45455,11,40,65.2129,0
89,14,1,1,1,1,4.45455,11,40,65.2129,0
89,41,10,10,10,1,4.45455,11,40,65.2129,0
89,51,4,4,4,1,4.45455,11,40,65.2129,0
89,66,3,3,3,1,4.45455,11,40,65.2129,0
89,67,7,7,7,1,4.45455,11,40,65.2129,0
89,69,0,0,0,1,4.45455,11,40,65.2129,0
89,76,2,2,2,1,4.45455,11,40,65.2129,0
89,79,1,1,1,1,4.45455,11,40,65.2129,0
89,93,1,1,1,1,4.45455,11,40,65.2129,0
89,96,8,8,8,1,4.45455,11,40,65.2129,0
90,3,8,8,8,1,5.07692,13,21,70.2719,0
90,13,12,12,12,1,5.07692,13,21,70.2719,0
90,18,4,4,4,1,5.07692,13,21,70.2719,0
90,23,8,8,8,1,5.07692,13,21,70.2719,0
90,25,7,7,7,1,5.07692,13,21,70.2719,0
90,27,5,5,5,1,5.07692,13,21,70.2719,0
90,28,4,4,4,1,5.07692,13,21,70.2719,0
90,35,1,1,1,1,5.07692,13,21,70.2719,0
90,36,7,7,7,1,5.07692,13,21,70.2719,0
90,54,6,6,6,1,5.07692,13,21,70.2719,0
90,63,3,3,3,1,5.07692,13,21,70.2719,0
90,83,1,1,1,1,5.07692,13,21,70.2719,0
90,85,0,0,0,1,5.07692,13,21,70.2719,0
91,10,10,10,10,1,4.75,12,31,67.2009,0
91,26,9,9,9,1,4.75,12,31,67.2009,0
91,27,4,4,4,1,4.75,12,31,67.2009,0
91,28,5,5,5,1,4.75,12,31,67.2009,0
91,33,5,5,5,1,4.75,12,31,67.2009,0
91,50,0,0,0,1,4.75,12,31,67.2009,0
91,51,6,6,6,1,4.75,12,31,67.2009,0
91,52,3,3,3,1,4.75,12,31,67.2009,0
91,61,4,4,4,1,4.75,12,31,67.2009,0
91,66,2,2,2,1,4.75,12,31,67.2009,0
91,79,2,2,2,1,4.75,12,31,67.2009,0
91,82,7,7,7,1,4.75,12,31,67.2009,0
92,5,12,12,12,1,5.9,10,31,72.097,0
92,13,10,10,10,1,5.9,10,31,72.097,0
92,15,7,7,7,1,5.9,10,31,72.097,0
92,20,11,11,11,1,5.9,10,31,72.097,0
92,41,3,3,3,1,5.9,10,31,72.097,0
92,53,5,5,5,1,5.9,10,31,72.097,0
92,59,2,2,2,1,5.9,10,31,72.097,0
92,65,0,0,0,1,5.9,10,31,72.097,0
92,77,9,9,9,1,5.9,10,31,72.097,0
92,99,0,0,0,1,5.9,10,31,72.097,0
93,4,9,9,9,1,4.25,12,37,68.736,0
93,6,5,5,5,1,4.25,12,37,68.736,0
93,14,1,1,1,1,4.25,12,37,68.736,0
93,31,8,8,8,1,4.25,12,37,68.736,0
93,35,1,1,1,1,4.25,12,37,68.736,0
93,55,1,1,1,1,4.25,12,37,68.736,0
93,75,3,3,3,1,4.25,12,37,68.736,0
93,78,11,11,11,1,4.25,12,37,68.736,0
93,87,2,2,2,1,4.25,12,37,68.736,0
93,88,4,4,4,1,4.25,12,37,68.736,0
93,90,5,5,5,1,4.25,12,37,68.736,0
93,91,1,1,1,1,4.25,12,37,68.736,0
94,18,8,8,8,1,6.42857,7,48,67.9821,0
94,19,4,4,4,1,6.42857,7,48,67.9821,0
94,39,12,12,12,1,6.42857,7,48,67.9821,0
94,81,2,2,2,1,6.42857,7,48,67.9821,0
94,83,4,4,4,1,6.42857,7,48,67.9821,0
94,86,4,4,4,1,6.42857,7,48,67.9821,0
94,94,11,11,11,1,6.42857,7,48,67.9821,0
95,0,5,5,5,1,5.875,8,45,61.7665,0
95,7,9,9,9,1,5.875,8,45,61.7665,0
95,11,10,10,10,1,5.875,8,45,61.7665,0
95,32,3,3,3,1,5.875,8,45,61.7665,0
95,47,4,4,4,1,5.875,8,45,61.7665,0
95,49,9,9,9,1,5.875,8,45,61.7665,0
95,56,2,2,2,1,5.875,8,45,61.7665,0
95,93,5,5,5,1,5.875,8,45,61.7665,0
96,1,6,6,6,1,6,12,16,69.3337,0
96,2,6,6,6,1,6,12,16,69.3337,0
96,12,10,10,10,1,6,12,16,69.3337,0
96,17,14,14,14,1,6,12,16,69.3337,0
96,25,7,7,7,1,6,12,16,69.3337,0
96,34,11,11,11,1,6,12,16,69.3337,0
96,60,1,1,1,1,6,12,16,69.3337,0
96,67,7,7,7,1,6,12,16,69.3337,0
96,76,2,2,2,1,6,12,16,69.3337,0
96,84,0,0,0,1,6,12,16,69.3337,0
96,92,0,0,0,1,6,12,16,69.3337,0
96,95,8,8,8,1,6,12,16,69.3337,0
97,29,11,11,11,1,7.25,8,34,63.4854,0
97,30,9,9,9,1,7.25,8,34,63.4854,0
97,58,13,13,13,1,7.25,8,34,63.4854,0
97,62,7,7,7,1,7.25,8,34,63.4854,0
97,64,4,4,4,1,7.25,8,34,63.4854,0
97,69,10,10,10,1,7.25,8,34,63.4854,0
97,72,4,4,4,1,7.25,8,34,63.4854,0
97,98,0,0,0,1,7.25,8,34,63.4854,0
98,16,8,8,8,1,5.36364,11,30,67.6257,0
98,24,8,8,8,1,5.36364,11,30,67.6257,0
98,36,9,9,9,1,5.36364,11,30,67.6257,0
98,37,12,12,12,1,5.36364,11,30,67.6257,0
98,42,7,7,7,1,5.36364,11,30,67.6257,0
98,44,5,5,5,1,5.36364,11,30,67.6257,0
98,48,2,2,2,1,5.36364,11,30,67.6257,0
98,54,3,3,3,1,5.36364,11,30,67.6257,0
98,63,0,0,0,1,5.36364,11,30,67.6257,0
98,73,1,1,1,1,5.36364,11,30,67.6257,0
98,97,4,4,4,1,5.36364,11,30,67.6257,0
99,3,7,7,7,1,4.41667,12,35,71.1854,0
99,8,5,5,5,1,4.41667,12,35,71.1854,0
99,40,5,5,5,1,4.41667,12,35,71.1854,0
99,43,12,12,12,1,4.41667,12,35,71.1854,0
99,45,10,10,10,1,4.41667,12,35,71.1854,0
99,57,3,3,3,1,4.41667,12,35,71.1854,0
99,68,2,2,2,1,4.41667,12,35,71.1854,0
99,70,3,3,3,1,4.41667,12,35,71.1854,0
99,74,2,2,2,1,4.41667,12,35,71.1854,0
99,80,1,1,1,1,4.41667,12,35,71.1854,0
99,89,3,3,3,1,4.41667,12,35,71.1854,0
99,96,0,0,0,1,4.41667,12,35,71.1854,0
100,9,10,10,10,1,6.375,8,41,59.343,0
100,21,7,7,7,1,6.375,8,41,59.343,0
100,22,3,3,3,1,6.375,8,41,59.343,0
100,23,11,11,11,1,6.375,8,41,59.343,0
100,38,3,3,3,1,6.375,8,41,59.343,0
100,46,6,6,6,1,6.375,8,41,59.343,0
100,71,11,11,11,1,6.375,8,41,59.343,0
100,85,0,0,0,1,6.375,8,41,59.343,0
101,5,12,12,12,1,4.92857,14,17,64.3558,0
101,18,8,8,8,1,4.92857,14,17,64.3558,0
101,34,13,13,13,1,4.92857,14,17,64.3558,0
101,42,7,7,7,1,4.92857,14,17,64.3558,0
101,44,5,5,5,1,4.92857,14,17,64.3558,0
101,45,2,2,2,1,4.92857,14,17,64.3558,0
101,46,3,3,3,1,4.92857,14,17,64.3558,0
101,76,2,2,2,1,4.92857,14,17,64.3558,0
101,79,0,0,0,1,4.92857,14,17,64.3558,0
101,83,6,6,6,1,4.92857,14,17,64.3558,0
101,89,1,1,1,1,4.92857,14,17,64.3558,0
101,90,2,2,2,1,4.92857,14,17,64.3558,0
101,95,0,0,0,1,4.92857,14,17,64.3558,0
101,96,8,8,8,1,4.92857,14,17,64.3558,0
102,4,9,9,9,1,7.375,8,33,65.6361,0
102,8,11,11,11,1,7.375,8,33,65.6361,0
