PacketID,SourceNode,GenerationTime,ReceptionTime,Delay_s
61115,10,479881,480620,739.029
61020,0,479107,480620,1513.03
61111,0,479881,480620,739.029
61112,3,479881,480620,739.029
61118,18,479881,480620,739.029
61124,52,479881,480620,739.029
61120,31,479881,480620,739.029
61117,16,479881,480620,739.029
61119,23,479881,480620,739.029
61056,24,479108,480620,1511.83
61065,25,479108,480620,1511.82
61072,29,479108,480620,1511.81
61079,80,479108,480620,1511.8
61086,85,479108,480620,1511.79
61091,96,479108,480620,1511.78
61106,20,479108,480620,1511.67
61147,13,479882,480620,737.829
61157,37,479882,480620,737.819
61166,70,479882,480620,737.809
61172,73,479882,480620,737.799
61195,32,479882,480620,737.689
61122,34,479881,480620,739.029
61121,33,479881,480620,739.029
61148,4,479882,480620,737.829
61158,22,479882,480620,737.819
61167,28,479882,480620,737.809
61173,48,479882,480620,737.799
61178,53,479882,480620,737.789
61197,35,479882,480620,737.679
61149,2,479882,480620,737.829
61159,44,479882,480620,737.819
61192,38,479882,480620,737.709
61150,27,479882,480620,737.829
61191,50,479882,480620,737.719
60694,84,476011,480620,4609.03
60795,84,476785,480620,3835.03
61138,84,479881,480620,739.029
61146,5,479882,480620,737.829
61156,12,479882,480620,737.819
61165,30,479882,480620,737.809
61171,49,479882,480620,737.799
61177,55,479882,480620,737.789
61181,60,479882,480620,737.779
61184,71,479882,480620,737.769
61187,75,479882,480620,737.759
61198,14,479882,480620,737.649
61033,55,479107,480620,1513.03
60682,60,476011,480620,4609.03
60781,60,476785,480620,3835.03
61035,60,479107,480620,1513.03
60944,45,478333,480620,2287.03
61123,45,479881,480620,739.029
61116,11,479881,481401,1519.87
61204,11,480655,481401,745.867
61021,7,479107,481401,2293.87
61114,7,479881,481401,1519.87
61228,31,480656,481401,744.667
61239,54,480656,481401,744.657
61250,63,480656,481401,744.647
61259,75,480656,481401,744.637
61268,77,480656,481401,744.627
61273,83,480656,481401,744.617
61277,95,480656,481401,744.607
61288,7,480656,481401,744.497
61201,0,480655,481401,745.867
61202,3,480655,481401,745.867
61203,8,480655,481401,745.867
60778,51,476785,481401,4615.87
60852,51,477559,481401,3841.87
61231,1,480656,481401,744.667
61242,9,480656,481401,744.657
61251,15,480656,481401,744.647
61260,69,480656,481401,744.637
61269,93,480656,481401,744.627
61287,51,480656,481401,744.517
61206,20,480655,481401,745.867
61207,21,480655,481401,745.867
61209,24,480655,481401,745.867
61210,25,480655,481401,745.867
61208,23,480655,481401,745.867
61211,34,480655,481401,745.867
61125,54,479881,481401,1519.87
61213,49,480655,481401,745.867
61205,14,480655,481401,745.867
61230,5,480656,481401,744.667
61241,6,480656,481401,744.657
61282,27,480656,481401,744.547
61227,4,480656,481401,744.667
61238,28,480656,481401,744.657
61249,38,480656,481401,744.647
61258,44,480656,481401,744.637
61267,50,480656,481401,744.627
61286,2,480656,481401,744.517
61229,35,480656,481401,744.667
61240,48,480656,481401,744.657
61281,22,480656,481401,744.547
60855,58,477559,481401,3841.87
60948,58,478333,481401,3067.87
61127,58,479881,481401,1519.87
61030,43,479107,481401,2293.87
61212,43,480655,481401,745.867
60774,46,476785,481401,4615.87
60851,46,477559,481401,3841.87
61031,46,479107,481401,2293.87
60856,59,477559,481401,3841.87
61034,59,479107,481401,2293.87
61128,59,479881,481401,1519.87
61129,62,479881,481401,1519.87
61218,62,480655,481401,745.867
60808,7,476786,481401,4614.67
60812,16,476786,481401,4614.66
60816,31,476786,481401,4614.65
60820,45,476786,481401,4614.64
60824,54,476786,481401,4614.63
60828,74,476786,481401,4614.62
60831,77,476786,481401,4614.61
60833,92,476786,481401,4614.6
60834,94,476786,481401,4614.59
60838,63,476786,481401,4614.48
60857,63,477559,481401,3841.87
60949,63,478333,481401,3067.87
61036,63,479107,481401,2293.87
61130,63,479881,481401,1519.87
61293,2,481429,482190,760.886
61301,22,481429,482190,760.886
61306,27,481429,482190,760.886
61296,14,481429,482190,760.886
61305,26,481429,482190,760.886
61294,11,481429,482190,760.886
61295,13,481429,482190,760.886
61302,23,481429,482190,760.886
61299,20,481429,482190,760.886
61292,1,481429,482190,760.886
61297,15,481429,482190,760.886
61300,21,481429,482190,760.886
61303,24,481429,482190,760.886
61304,25,481429,482190,760.886
61314,40,481429,482190,760.886
61309,32,481429,482190,760.886
61311,34,481429,482190,760.886
61308,30,481429,482190,760.886
61318,49,481429,482190,760.886
61029,37,479107,482190,3082.89
61312,37,481429,482190,760.886
61315,43,481429,482190,760.886
61384,2,482203,482982,779.403
61385,4,482203,482982,779.403
61390,22,482203,482982,779.403
61392,27,482203,482982,779.403
61307,28,481429,482982,1553.4
61393,28,482203,482982,779.403
61395,35,482203,482982,779.403
61310,33,481429,482982,1553.4
61387,11,482203,482982,779.403
61352,3,481430,482982,1552.2
61356,8,481430,482982,1552.19
61360,9,481430,482982,1552.18
61364,93,481430,482982,1552.17
61379,0,481430,482982,1552.06
61382,0,482203,482982,779.403
61383,1,482203,482982,779.403
61389,15,482203,482982,779.403
61414,20,482204,482982,778.203
61423,24,482204,482982,778.193
61430,25,482204,482982,778.183
61437,80,482204,482982,778.173
61443,85,482204,482982,778.163
61465,21,482204,482982,778.053
61415,70,482204,482982,778.203
61461,40,482204,482982,778.093
61396,37,482203,482982,779.403
61214,52,480655,482982,2327.4
61321,52,481429,482982,1553.4
61322,55,481429,482982,1553.4
61353,4,481430,482982,1552.2
61357,5,481430,482982,1552.19
61361,6,481430,482982,1552.18
61365,10,481430,482982,1552.17
61367,12,481430,482982,1552.16
61369,35,481430,482982,1552.15
61371,48,481430,482982,1552.14
61373,71,481430,482982,1552.13
61375,84,481430,482982,1552.12
61376,92,481430,482982,1552.11
61377,94,481430,482982,1552.1
61381,53,481430,482982,1551.99
61313,38,481429,482982,1553.4
61397,38,482203,482982,779.403
61316,44,481429,482982,1553.4
61399,44,482203,482982,779.403
61401,48,482203,482982,779.403
61319,50,481429,482982,1553.4
61402,50,482203,482982,779.403
61216,60,480655,482982,2327.4
61326,60,481429,482982,1553.4
61476,11,482977,483708,730.964
61474,7,482977,483708,730.964
61470,0,482977,483708,730.964
61471,3,482977,483708,730.964
61475,8,482977,483708,730.964
61386,9,482203,483708,1504.96
61526,1,482978,483708,729.764
61531,9,482978,483708,729.754
61535,51,482978,483708,729.744
61539,67,482978,483708,729.734
61543,69,482978,483708,729.724
61547,93,482978,483708,729.714
61556,15,482978,483708,729.604
61472,5,482977,483708,730.964
61473,6,482977,483708,730.964
61477,12,482977,483708,730.964
61478,14,482977,483708,730.964
61486,26,482977,483708,730.964
61298,18,481429,483708,2278.96
61480,18,482977,483708,730.964
61482,21,482977,483708,730.964
61484,24,482977,483708,730.964
61485,25,482977,483708,730.964
61487,27,482977,483708,730.964
61563,6,483751,484541,790.244
61388,13,482203,484541,2338.24
61566,13,483751,484541,790.244
61481,20,482977,484541,1564.24
61569,20,483751,484541,790.244
61561,1,483751,484541,790.244
61560,0,483751,484541,790.244
61562,3,483751,484541,790.244
61564,8,483751,484541,790.244
61394,32,482203,484541,2338.24
61490,32,482977,484541,1564.24
61576,32,483751,484541,790.244
61491,37,482977,484541,1564.24
61492,40,482977,484541,1564.24
61578,40,483751,484541,790.244
61398,43,482203,484541,2338.24
61317,46,481429,484541,3112.24
61400,46,482203,484541,2338.24
61528,13,482978,484541,1563.04
61533,43,482978,484541,1563.03
61537,68,482978,484541,1563.02
61541,79,482978,484541,1563.01
61545,87,482978,484541,1563
61549,91,482978,484541,1562.99
61557,46,482978,484541,1562.88
61579,46,483751,484541,790.244
61324,58,481429,484541,3112.24
61418,10,482204,484541,2337.04
61426,33,482204,484541,2337.03
61433,34,482204,484541,2337.02
61440,59,482204,484541,2337.01
61446,66,482204,484541,2337
61449,79,482204,484541,2336.99
61452,82,482204,484541,2336.98
61455,89,482204,484541,2336.97
61457,97,482204,484541,2336.96
61459,99,482204,484541,2336.95
61468,58,482204,484541,2336.84
61571,22,483751,484541,790.244
61574,27,483751,484541,790.244
61527,2,482978,484541,1563.04
61532,4,482978,484541,1563.03
61536,22,482978,484541,1563.02
61540,35,482978,484541,1563.01
61544,38,482978,484541,1563
61548,44,482978,484541,1562.99
61551,50,482978,484541,1562.98
61558,28,482978,484541,1562.87
61577,35,483751,484541,790.244
61598,2,483752,484541,789.044
61604,4,483752,484541,789.034
61610,28,483752,484541,789.024
61616,38,483752,484541,789.014
61622,48,483752,484541,789.004
61628,50,483752,484541,788.994
61644,44,483752,484541,788.884
61529,53,482978,484541,1563.04
61555,48,482978,484541,1562.93
61488,30,482977,484541,1564.24
61597,5,483752,484541,789.044
61603,12,483752,484541,789.034
61609,14,483752,484541,789.024
61615,49,483752,484541,789.014
61621,55,483752,484541,789.004
61627,60,483752,484541,788.994
61632,64,483752,484541,788.984
61636,71,483752,484541,788.974
61639,75,483752,484541,788.964
61642,90,483752,484541,788.954
61648,30,483752,484541,788.844
61671,33,484525,485292,767.275
61650,1,484525,485292,767.275
61649,0,484525,485292,767.275
61655,6,484525,485292,767.275
61651,2,484525,485292,767.275
61657,8,484525,485292,767.275
61565,9,483751,485292,1541.28
61658,9,484525,485292,767.275
61567,15,483751,485292,1541.28
61661,15,484525,485292,767.275
61663,20,484525,485292,767.275
61570,21,483751,485292,1541.28
61664,21,484525,485292,767.275
61572,24,483751,485292,1541.28
61666,24,484525,485292,767.275
61573,25,483751,485292,1541.28
61667,25,484525,485292,767.275
61391,23,482203,485292,3089.28
61483,23,482977,485292,2315.28
61489,31,482977,485292,2315.28
61575,31,483751,485292,1541.28
61670,31,484525,485292,767.275
61493,45,482977,485292,2315.28
61676,45,484525,485292,767.275
61672,35,484525,485292,767.275
61665,22,484525,485292,767.275
61668,27,484525,485292,767.275
61660,14,484525,485292,767.275
61737,0,485299,486064,764.784
61738,1,485299,486064,764.784
61744,8,485299,486064,764.784
61652,3,484525,486064,1538.78
61740,3,485299,486064,764.784
61656,7,484525,486064,1538.78
61654,5,484525,486064,1538.78
61742,5,485299,486064,764.784
61739,2,485299,486064,764.784
61653,4,484525,486064,1538.78
61741,4,485299,486064,764.784
61479,16,482977,486064,3086.78
61662,16,484525,486064,1538.78
61749,16,485299,486064,764.784
61659,12,484525,486064,1538.78
61746,12,485299,486064,764.784
61747,14,485299,486064,764.784
61759,30,485299,486064,764.784
61757,27,485299,486064,764.784
61753,22,485299,486064,764.784
61798,7,485300,486064,763.584
61801,54,485300,486064,763.574
61804,63,485300,486064,763.564
61807,67,485300,486064,763.554
61810,74,485300,486064,763.544
61813,77,485300,486064,763.534
61815,83,485300,486064,763.524
61823,31,485300,486064,763.414
61765,45,485299,486064,764.784
61761,35,485299,486064,764.784
61673,38,484525,486064,1538.78
61762,38,485299,486064,764.784
61675,44,484525,486064,1538.78
61764,44,485299,486064,764.784
61829,13,486073,486859,786.394
61828,11,486073,486859,786.394
61827,7,486073,486859,786.394
61743,6,485299,486859,1560.39
61825,2,486073,486859,786.394
61832,22,486073,486859,786.394
61751,20,485299,486859,1560.39
61879,15,486074,486859,785.194
61884,24,486074,486859,785.184
61888,51,486074,486859,785.174
61892,69,486074,486859,785.164
61896,93,486074,486859,785.154
61907,1,486074,486859,785.044
61880,0,486074,486859,785.194
61885,3,486074,486859,785.184
61889,9,486074,486859,785.174
61893,52,486074,486859,785.164
61897,61,486074,486859,785.154
61900,67,486074,486859,785.144
61903,83,486074,486859,785.134
61905,86,486074,486859,785.124
61910,8,486074,486859,785.014
61745,9,485299,486859,1560.39
61748,15,485299,486859,1560.39
61752,21,485299,486859,1560.39
61754,24,485299,486859,1560.39
61755,25,485299,486859,1560.39
61881,20,486074,486859,785.194
61886,21,486074,486859,785.184
61890,40,486074,486859,785.174
61894,80,486074,486859,785.164
61898,85,486074,486859,785.154
61901,96,486074,486859,785.144
61908,25,486074,486859,785.034
61760,32,485299,486859,1560.39
61838,32,486073,486859,786.394
61674,40,484525,486859,2334.39
61763,40,485299,486859,1560.39
61404,62,482203,486859,4656.39
61501,62,482977,486859,3882.39
61852,62,486073,486859,786.394
61837,31,486073,486859,786.394
61756,26,485299,486859,1560.39
61834,26,486073,486859,786.394
61403,51,482203,486859,4656.39
61580,51,483751,486859,3108.39
61680,51,484525,486859,2334.39
61770,51,485299,486859,1560.39
61839,33,486073,486859,786.394
61840,35,486073,486859,786.394
61913,7,486847,487607,760.37
61912,3,486847,487607,760.37
61922,32,486847,487607,760.37
61833,23,486073,487607,1534.37
61830,16,486073,487607,1534.37
61826,4,486073,487607,1534.37
61911,2,486847,487607,760.37
61949,4,486848,487607,759.17
61956,5,486848,487607,759.16
61962,12,486848,487607,759.15
61968,27,486848,487607,759.14
61973,49,486848,487607,759.13
61978,60,486848,487607,759.12
61983,71,486848,487607,759.11
61987,84,486848,487607,759.1
61995,6,486848,487607,758.99
61915,14,486847,487607,760.37
61919,25,486847,487607,760.37
61923,33,486847,487607,760.37
61917,22,486847,487607,760.37
61835,27,486073,487607,1534.37
61669,28,484525,487607,3082.37
61758,28,485299,487607,2308.37
61836,28,486073,487607,1534.37
61920,28,486847,487607,760.37
61924,35,486847,487607,760.37
61841,38,486073,487607,1534.37
61925,38,486847,487607,760.37
61843,44,486073,487607,1534.37
61928,44,486847,487607,760.37
61677,48,484525,487607,3082.37
61767,48,485299,487607,2308.37
61846,48,486073,487607,1534.37
61930,48,486847,487607,760.37
61679,50,484525,487607,3082.37
61769,50,485299,487607,2308.37
61847,50,486073,487607,1534.37
61931,50,486847,487607,760.37
61516,84,482977,487607,4630.37
61697,84,484525,487607,3082.37
61786,84,485299,487607,2308.37
61867,84,486073,487607,1534.37
61921,30,486847,487607,760.37
61844,45,486073,487607,1534.37
61952,16,486848,487607,759.17
61959,54,486848,487607,759.16
61965,63,486848,487607,759.15
61971,74,486848,487607,759.14
61976,77,486848,487607,759.13
61981,92,486848,487607,759.12
61985,94,486848,487607,759.11
61994,45,486848,487607,759
61494,49,482977,487607,4630.37
61678,49,484525,487607,3082.37
61768,49,485299,487607,2308.37
61882,5,486074,487607,1533.17
61887,6,486074,487607,1533.16
61891,12,486074,487607,1533.15
61895,14,486074,487607,1533.14
61899,30,486074,487607,1533.13
61902,71,486074,487607,1533.12
61904,75,486074,487607,1533.11
61909,49,486074,487607,1533
62029,4,487622,488344,722.33
62039,27,487622,488344,722.32
62049,28,487622,488344,722.31
62056,50,487622,488344,722.3
62076,2,487622,488344,722.19
62032,35,487622,488344,722.33
62042,48,487622,488344,722.32
62072,22,487622,488344,722.21
61950,23,486848,488344,1496.33
61957,62,486848,488344,1496.32
61963,73,486848,488344,1496.31
61969,78,486848,488344,1496.3
61974,82,486848,488344,1496.29
61979,88,486848,488344,1496.28
61993,11,486848,488344,1496.17
62000,11,487621,488344,723.53
62003,20,487621,488344,723.53
62031,1,487622,488344,722.33
62041,9,487622,488344,722.32
62051,51,487622,488344,722.31
62058,67,487622,488344,722.3
62063,69,487622,488344,722.29
62068,93,487622,488344,722.28
62079,15,487622,488344,722.17
62005,23,487621,488344,723.53
62007,25,487621,488344,723.53
61916,21,486847,488344,1497.53
62004,21,487621,488344,723.53
61918,24,486847,488344,1497.53
62006,24,487621,488344,723.53
61926,40,486847,488344,1497.53
62009,40,487621,488344,723.53
62014,62,487621,488344,723.53
61842,43,486073,488344,2271.53
61927,43,486847,488344,1497.53
61766,46,485299,488344,3045.53
61845,46,486073,488344,2271.53
61929,46,486847,488344,1497.53
61850,58,486073,488344,2271.53
61933,58,486847,488344,1497.53
61999,3,487621,488344,723.53
61568,18,483751,488344,4593.53
61750,18,485299,488344,3045.53
61831,18,486073,488344,2271.53
62002,18,487621,488344,723.53
61686,65,484525,488344,3819.53
61854,65,486073,488344,2271.53
61935,65,486847,488344,1497.53
61998,0,487621,489175,1553.83
62115,15,488396,489175,778.635
62124,24,488396,489175,778.625
62132,69,488396,489175,778.615
62140,93,488396,489175,778.605
62160,1,488396,489175,778.495
62118,9,488396,489175,778.635
62157,51,488396,489175,778.525
62088,31,488395,489175,779.835
62082,11,488395,489175,779.835
61914,13,486847,489175,2327.83
62084,13,488395,489175,779.835
62087,23,488395,489175,779.835
62001,16,487621,489175,1553.83
62085,16,488395,489175,779.835
62116,2,488396,489175,778.635
62125,6,488396,489175,778.625
62133,50,488396,489175,778.615
62158,27,488396,489175,778.505
62030,12,487622,489175,1552.63
62040,30,487622,489175,1552.62
62050,49,487622,489175,1552.61
62057,55,487622,489175,1552.6
62062,60,487622,489175,1552.59
62067,75,487622,489175,1552.58
62078,14,487622,489175,1552.47
61951,18,486848,489175,2326.63
61958,52,486848,489175,2326.62
61964,57,486848,489175,2326.61
61970,64,486848,489175,2326.6
61975,72,486848,489175,2326.59
61980,75,486848,489175,2326.58
61984,90,486848,489175,2326.57
61988,95,486848,489175,2326.56
61990,98,486848,489175,2326.55
61997,26,486848,489175,2326.44
62008,26,487621,489175,1553.83
62086,18,488395,489175,779.835
61771,52,485299,489175,3875.83
62011,52,487621,489175,1553.83
62092,52,488395,489175,779.835
62117,22,488396,489175,778.635
62126,35,488396,489175,778.625
62134,38,488396,489175,778.615
62141,44,488396,489175,778.605
62161,28,488396,489175,778.495
62120,33,488396,489175,778.635
62128,66,488396,489175,778.625
62136,89,488396,489175,778.615
62143,99,488396,489175,778.605
62162,65,488396,489175,778.495
62090,43,488395,489175,779.835
62089,32,488395,489175,779.835
61851,59,486073,489175,3101.83
61934,59,486847,489175,2327.83
62096,59,488395,489175,779.835
61681,54,484525,489175,4649.83
61848,54,486073,489175,3101.83
62012,54,487621,489175,1553.83
62093,54,488395,489175,779.835
62095,58,488395,489175,779.835
61687,67,484525,489175,4649.83
61953,8,486848,489175,2326.63
61960,9,486848,489175,2326.62
61966,15,486848,489175,2326.61
61972,31,486848,489175,2326.6
61977,61,486848,489175,2326.59
61982,69,486848,489175,2326.58
61986,83,486848,489175,2326.57
61989,86,486848,489175,2326.56
61996,67,486848,489175,2326.45
61684,61,484525,489175,4649.83
61775,61,485299,489175,3875.83
62119,0,488396,489175,778.635
62127,3,488396,489175,778.625
62135,8,488396,489175,778.615
62142,67,488396,489175,778.605
62146,83,488396,489175,778.595
62149,86,488396,489175,778.585
62163,61,488396,489175,778.475
61773,57,485299,489175,3875.83
61849,57,486073,489175,3101.83
62013,57,487621,489175,1553.83
62094,57,488395,489175,779.835
62169,7,489169,489960,791.497
62167,3,489169,489960,791.497
62168,6,489169,489960,791.497
62166,2,489169,489960,791.497
62083,12,488395,489960,1565.5
62171,12,489169,489960,791.497
62173,14,489169,489960,791.497
62180,27,489169,489960,791.497
62176,22,489169,489960,791.497
62181,28,489169,489960,791.497
62185,35,489169,489960,791.497
62186,38,489169,489960,791.497
62189,44,489169,489960,791.497
62191,48,489169,489960,791.497
62193,50,489169,489960,791.497
62182,30,489169,489960,791.497
62175,21,489169,489960,791.497
62010,45,487621,489960,2339.5
62091,45,488395,489960,1565.5
62172,13,489169,489960,791.497
62184,32,489169,489960,791.497
62254,7,489943,490716,773.391
62250,0,489943,490716,773.391
62251,1,489943,490716,773.391
62255,8,489943,490716,773.391
62252,2,489943,490716,773.391
62260,22,489943,490716,773.391
62264,27,489943,490716,773.391
62170,11,489169,490716,1547.39
62257,11,489943,490716,773.391
62256,9,489943,490716,773.391
62177,23,489169,490716,1547.39
62261,23,489943,490716,773.391
62179,25,489169,490716,1547.39
62187,40,489169,490716,1547.39
62298,21,489944,490716,772.191
62305,25,489944,490716,772.181
62310,70,489944,490716,772.171
62314,80,489944,490716,772.161
62318,85,489944,490716,772.151
62321,96,489944,490716,772.141
62331,40,489944,490716,772.031
62097,62,488395,490716,2321.39
62199,62,489169,490716,1547.39
62279,62,489943,490716,773.391
62273,51,489943,490716,773.391
62267,33,489943,490716,773.391
62268,35,489943,490716,773.391
62269,38,489943,490716,773.391
62382,3,490718,491507,788.506
62388,8,490718,491507,788.496
62394,9,490718,491507,788.486
62399,61,490718,491507,788.476
62402,86,490718,491507,788.466
62405,93,490718,491507,788.456
62413,0,490718,491507,788.346
62334,1,490717,491507,789.706
62258,15,489943,491507,1563.71
62337,15,490717,491507,789.706
62253,3,489943,491507,1563.71
62336,7,490717,491507,789.706
62338,16,490717,491507,789.706
62340,21,490717,491507,789.706
62178,24,489169,491507,2337.71
62262,24,489943,491507,1563.71
62341,24,490717,491507,789.706
62342,25,490717,491507,789.706
62352,51,490717,491507,789.706
62346,33,490717,491507,789.706
62384,22,490718,491507,788.506
62390,28,490718,491507,788.496
62395,48,490718,491507,788.486
62411,35,490718,491507,788.376
62335,2,490717,491507,789.706
62344,27,490717,491507,789.706
62270,44,489943,491507,1563.71
62348,44,490717,491507,789.706
62347,38,490717,491507,789.706
62271,48,489943,491507,1563.71
62272,50,489943,491507,1563.71
62351,50,490717,491507,789.706
62349,45,490717,491507,789.706
62192,49,489169,491507,2337.71
62299,6,489944,491507,1562.51
62306,12,489944,491507,1562.5
62311,14,489944,491507,1562.49
62315,30,489944,491507,1562.48
62319,60,489944,491507,1562.47
62322,71,489944,491507,1562.46
62324,75,489944,491507,1562.45
62332,49,489944,491507,1562.34
62263,26,489943,491507,1563.71
62343,26,490717,491507,789.706
62174,18,489169,491507,2337.71
62259,18,489943,491507,1563.71
62339,18,490717,491507,789.706
62419,6,491491,492269,778.565
62417,2,491491,492269,778.565
62422,22,491491,492269,778.565
62425,27,491491,492269,778.565
62416,0,491491,492269,778.565
62418,3,491491,492269,778.565
62421,18,491491,492269,778.565
62183,31,489169,492269,3100.57
62266,31,489943,492269,2326.57
62345,31,490717,492269,1552.57
62423,23,491491,492269,778.565
62383,73,490718,492269,1551.37
62389,76,490718,492269,1551.36
62410,32,490718,492269,1551.25
62427,32,491491,492269,778.565
62190,46,489169,492269,3100.57
62350,46,490717,492269,1552.57
62455,68,491492,492269,777.365
62461,79,491492,492269,777.355
62467,87,491492,492269,777.345
62473,91,491492,492269,777.335
62492,46,491492,492269,777.225
62277,58,489943,492269,2326.57
62355,58,490717,492269,1552.57
62435,58,491491,492269,778.565
62428,35,491491,492269,778.565
62429,38,491491,492269,778.565
62430,44,491491,492269,778.565
62431,48,491491,492269,778.565
62432,50,491491,492269,778.565
62454,12,491492,492269,777.365
62460,14,491492,492269,777.355
62466,49,491492,492269,777.345
62472,55,491492,492269,777.335
62477,60,491492,492269,777.325
62480,64,491492,492269,777.315
62483,71,491492,492269,777.305
62486,75,491492,492269,777.295
62489,90,491492,492269,777.285
62495,30,491492,492269,777.175
62194,52,489169,492269,3100.57
62274,52,489943,492269,2326.57
62353,52,490717,492269,1552.57
62433,52,491491,492269,778.565
62196,55,489169,492269,3100.57
62300,64,489944,492269,2325.37
62327,55,489944,492269,2325.26
62198,60,489169,492269,3100.57
62385,6,490718,492269,1551.37
62391,12,490718,492269,1551.36
62396,14,490718,492269,1551.35
62400,30,490718,492269,1551.34
62403,49,490718,492269,1551.33
62406,55,490718,492269,1551.32
62408,71,490718,492269,1551.31
62409,75,490718,492269,1551.3
62415,60,490718,492269,1551.19
62015,63,487621,492269,4648.57
62098,63,488395,492269,3874.57
62357,63,490717,492269,1552.57
62356,59,490717,492269,1552.57
62436,59,491491,492269,778.565
62420,11,491491,493032,1541.18
62503,11,492265,493032,767.175
62499,6,492265,493032,767.175
62507,16,492265,493032,767.175
62508,22,492265,493032,767.175
62265,28,489943,493032,3089.18
62426,28,491491,493032,1541.18
62513,35,492265,493032,767.175
62514,45,492265,493032,767.175
62505,14,492265,493032,767.175
62424,26,491491,493032,1541.18
62497,0,492265,493032,767.175
62498,1,492265,493032,767.175
62501,8,492265,493032,767.175
62512,32,492265,493032,767.175
62515,46,492265,493032,767.175
62521,58,492265,493032,767.175
62516,48,492265,493032,767.175
62554,2,492266,493032,765.975
62557,27,492266,493032,765.965
62560,28,492266,493032,765.955
62563,38,492266,493032,765.945
62566,44,492266,493032,765.935
62575,50,492266,493032,765.825
62510,30,492265,493032,767.175
62511,31,492265,493032,767.175
62506,15,492265,493032,767.175
62453,1,491492,493032,1539.98
62459,21,491492,493032,1539.97
62465,25,491492,493032,1539.96
62471,85,491492,493032,1539.95
62476,96,491492,493032,1539.94
62493,24,491492,493032,1539.83
62578,0,493039,493829,789.844
62579,1,493039,493829,789.844
62582,8,493039,493829,789.844
62500,7,492265,493829,1563.84
62592,30,493039,493829,789.844
62504,12,492265,493829,1563.84
62580,2,493039,493829,789.844
62587,22,493039,493829,789.844
62590,27,493039,493829,789.844
62584,14,493039,493829,789.844
62517,49,492265,493829,1563.84
62600,49,493039,493829,789.844
62520,55,492265,493829,1563.84
62603,55,493039,493829,789.844
62523,60,492265,493829,1563.84
62606,60,493039,493829,789.844
62526,63,492265,493829,1563.84
62502,9,492265,493829,1563.84
62583,9,493039,493829,789.844
62585,15,493039,493829,789.844
62586,21,493039,493829,789.844
62588,24,493039,493829,789.844
62589,25,493039,493829,789.844
62509,23,492265,493829,1563.84
62593,32,493039,493829,789.844
62518,51,492265,493829,1563.84
62602,51,493039,493829,789.844
62278,61,489943,493829,3885.84
62524,61,492265,493829,1563.84
62607,61,493039,493829,789.844
62197,57,489169,493829,4659.84
62276,57,489943,493829,3885.84
62354,57,490717,493829,3111.84
62434,57,491491,493829,2337.84
62633,3,493040,493829,788.644
62636,18,493040,493829,788.634
62639,26,493040,493829,788.624
62642,52,493040,493829,788.614
62645,72,493040,493829,788.604
62648,90,493040,493829,788.594
62656,57,493040,493829,788.484
62358,64,490717,493829,3111.84
62608,64,493039,493829,789.844
62659,0,493813,494593,780.586
62660,1,493813,494593,780.586
62670,22,493813,494593,780.586
62661,2,493813,494593,780.586
62667,14,493813,494593,780.586
62671,27,493813,494593,780.586
62591,28,493039,494593,1554.59
62672,28,493813,494593,780.586
62594,35,493039,494593,1554.59
62675,35,493813,494593,780.586
62595,38,493039,494593,1554.59
62676,38,493813,494593,780.586
62597,44,493039,494593,1554.59
62677,44,493813,494593,780.586
62599,48,493039,494593,1554.59
62679,48,493813,494593,780.586
62601,50,493039,494593,1554.59
62681,50,493813,494593,780.586
62673,30,493813,494593,780.586
62662,3,493813,494593,780.586
62665,9,493813,494593,780.586
62668,15,493813,494593,780.586
62707,21,493814,494593,779.386
62712,24,493814,494593,779.376
62717,40,493814,494593,779.366
62722,80,493814,494593,779.356
62726,85,493814,494593,779.346
62729,96,493814,494593,779.336
62734,25,493814,494593,779.226
62596,40,493039,494593,1554.59
62674,32,493813,494593,780.586
62598,46,493039,494593,1554.59
62678,46,493813,494593,780.586
62604,58,493039,494593,1554.59
62685,58,493813,494593,780.586
62709,16,493814,494593,779.386
62714,92,493814,494593,779.376
62719,94,493814,494593,779.366
62732,45,493814,494593,779.256
62581,6,493039,495347,2308.41
62663,6,493813,495347,1534.41
62740,6,494587,495347,760.412
62739,2,494587,495347,760.412
62745,16,494587,495347,760.412
62781,31,494588,495347,759.212
62786,63,494588,495347,759.202
62791,74,494588,495347,759.192
62796,75,494588,495347,759.182
62800,77,494588,495347,759.172
62804,83,494588,495347,759.162
62807,95,494588,495347,759.152
62812,7,494588,495347,759.042
62737,0,494587,495347,760.412
62738,1,494587,495347,760.412
62664,8,493813,495347,1534.41
62744,15,494587,495347,760.412
62743,14,494587,495347,760.412
62747,27,494587,495347,760.412
62746,22,494587,495347,760.412
62748,28,494587,495347,760.412
62750,35,494587,495347,760.412
62751,38,494587,495347,760.412
62752,44,494587,495347,760.412
62754,48,494587,495347,760.412
62756,50,494587,495347,760.412
62680,49,493813,495347,1534.41
62755,49,494587,495347,760.412
62749,32,494587,495347,760.412
62817,7,495361,496110,748.913
62814,0,495361,496110,748.913
62816,3,495361,496110,748.913
62818,8,495361,496110,748.913
62741,9,494587,496110,1522.91
62819,9,495361,496110,748.913
62782,23,494588,496110,1521.71
62787,78,494588,496110,1521.7
62792,81,494588,496110,1521.69
62797,82,494588,496110,1521.68
