Instance,CHID,StartTime,Duration_s,Successful
783,5,24130.6,17.3439,Yes
784,2,24148,25.1559,Yes
785,6,24173.1,20.4247,Yes
786,7,24193.5,19.7606,Yes
787,0,24213.3,17.7576,Yes
788,1,24231,21.8373,Yes
789,8,24252.9,19.7884,Yes
790,3,24272.7,36.1809,Yes
791,9,24308.9,25.4175,Yes
792,15,24334.3,34.921,Yes
793,24,24369.2,31.4733,Yes
794,36,24400.7,31.7998,Yes
795,31,24432.5,24.6889,Yes
796,12,24457.2,21.1756,Yes
797,14,24478.3,32.2847,Yes
798,19,24510.6,23.4923,Yes
799,18,24534.1,33.8656,Yes
800,26,24568,35.8884,Yes
801,30,24603.9,29.6191,Yes
802,16,24633.5,15.383,Yes
803,33,24648.9,25.1022,Yes
804,35,24674,30.5634,Yes
805,27,24704.5,22.4238,Yes
806,4,24830.4,34.1404,Yes
807,16,24864.5,14.7537,Yes
808,7,24879.3,30.5835,Yes
809,18,24909.8,17.086,Yes
810,47,24926.9,34.5107,Yes
811,1,24988.5,33.6009,Yes
812,21,25022.1,25.5998,Yes
813,24,25047.7,36.2683,Yes
814,25,25084,37.7144,Yes
815,39,25121.7,28.4453,Yes
816,31,25150.1,18.2545,Yes
817,42,25168.4,27.0575,Yes
818,22,25195.4,13.3879,Yes
819,38,25208.8,23.0897,Yes
820,44,25231.9,36.7567,Yes
821,48,25268.7,32.8131,Yes
822,50,25301.5,26.5568,Yes
823,53,25328,19.2079,Yes
824,45,25347.2,28.5658,Yes
825,41,25375.8,15.6651,Yes
826,13,25391.5,34.9598,Yes
827,46,25426.4,35.3737,Yes
828,58,25461.8,12.1444,Yes
829,59,25473.9,36.1605,Yes
830,11,25603,18.8904,Yes
831,10,25621.9,16.867,Yes
832,4,25638.8,25.2341,Yes
833,2,25664,33.271,Yes
834,5,25697.3,25.1559,Yes
835,6,25722.4,36.7368,Yes
836,12,25759.2,37.4753,Yes
837,22,25796.7,9.4996,Yes
838,27,25806.2,18.9968,Yes
839,28,25825.1,28.4676,Yes
840,35,25853.6,34.024,Yes
841,38,25887.6,20.9425,Yes
842,44,25908.6,36.7567,Yes
843,48,25945.3,32.8131,Yes
844,50,25978.2,26.5568,Yes
845,53,26004.7,19.2079,Yes
846,49,26023.9,27.2899,Yes
847,26,26051.2,22.1194,Yes
848,52,26073.3,34.8277,Yes
849,55,26108.2,1.01347,Yes
850,60,26109.2,37.4705,Yes
851,63,26146.6,21.5772,Yes
852,23,26168.2,25.6882,Yes
853,32,26193.9,24.9032,Yes
854,34,26218.8,24.1186,Yes
855,39,26242.9,16.9226,Yes
856,15,26259.8,23.1186,Yes
857,2,26379,35.7158,Yes
858,4,26414.7,33.271,Yes
859,10,26448,25.2341,Yes
860,11,26473.2,16.867,Yes
861,13,26490.1,14.0138,Yes
862,17,26504.1,3.70433,Yes
863,12,26507.8,13.4941,Yes
864,22,26521.3,9.4996,Yes
865,27,26530.8,18.9968,Yes
866,28,26549.8,28.4676,Yes
867,35,26578.3,34.024,Yes
868,33,26612.3,30.5634,Yes
869,23,26642.9,12.5457,Yes
870,29,26655.4,29.3443,Yes
871,15,26684.8,20.3634,Yes
872,32,26748.6,17.8369,Yes
873,34,26766.4,24.1186,Yes
874,37,26790.6,32.9199,Yes
875,40,26823.5,24.19,Yes
876,21,26847.7,35.1046,Yes
877,24,26882.8,36.2683,Yes
878,36,26919,31.7998,Yes
879,31,26950.8,24.6889,Yes
880,51,26975.5,13.1551,Yes
881,61,26988.7,26.9544,Yes
882,57,27015.6,26.8977,Yes
883,4,27134.7,22.3388,Yes
884,2,27157,33.271,Yes
885,5,27190.3,25.1559,Yes
886,6,27215.5,36.7368,Yes
887,7,27252.2,19.7606,Yes
888,3,27272,18.3173,Yes
889,8,27290.3,36.1809,Yes
890,1,27326.5,19.7884,Yes
891,15,27346.2,37.5532,Yes
892,25,27383.8,29.398,Yes
893,23,27413.2,7.88649,Yes
894,10,27421.1,16.5171,Yes
895,12,27437.6,28.4245,Yes
896,14,27466,32.2847,Yes
897,27,27498.3,27.4607,Yes
898,22,27525.8,18.9968,Yes
899,28,27544.8,34.9443,Yes
900,35,27579.7,34.024,Yes
901,33,27613.7,30.5634,Yes
902,41,27644.3,29.5704,Yes
903,32,27673.9,29.502,Yes
904,43,27703.4,28.1877,Yes
905,46,27731.6,33.7277,Yes
906,58,27765.3,12.1444,Yes
907,42,27777.4,11.9071,Yes
908,30,27789.3,29.8509,Yes
909,6,27918,18.5477,Yes
910,5,27936.6,36.7368,Yes
911,12,27973.3,35.929,Yes
912,14,28009.2,32.2847,Yes
913,19,28041.5,23.4923,Yes
914,0,28065,21.9222,Yes
915,1,28086.9,21.8373,Yes
916,8,28108.8,19.7884,Yes
917,3,28128.5,36.1809,Yes
918,9,28164.7,25.4175,Yes
919,15,28190.1,34.921,Yes
920,31,28225.1,15.1534,Yes
921,30,28240.2,18.3045,Yes
922,49,28258.5,37.1742,Yes
923,53,28295.7,27.2899,Yes
924,22,28323,31.4761,Yes
925,33,28354.5,29.0856,Yes
926,35,28383.6,30.5634,Yes
927,38,28414.1,20.9425,Yes
928,44,28435.1,36.7567,Yes
929,48,28471.8,32.8131,Yes
930,50,28504.6,26.5568,Yes
931,55,28546,32.6698,Yes
932,60,28578.7,37.4705,Yes
933,1,28700.9,23.9223,Yes
934,9,28724.8,32.1671,Yes
935,20,28757,24.1374,Yes
936,21,28781.1,32.9032,Yes
937,24,28814,36.2683,Yes
938,25,28850.3,37.7144,Yes
939,36,28888,31.3763,Yes
940,51,28919.4,35.4912,Yes
941,6,28994.4,18.2454,Yes
942,2,29012.6,20.4247,Yes
943,22,29033,21.082,Yes
944,10,29054.1,28.9932,Yes
945,34,29083.1,26.2567,Yes
946,13,29109.4,32.4907,Yes
947,32,29141.9,32.2942,Yes
948,41,29174.2,29.502,Yes
949,43,29203.7,36.9233,Yes
950,46,29240.6,33.7277,Yes
951,59,29274.3,28.6462,Yes
952,62,29303,27.4153,Yes
953,56,29330.4,33.8787,Yes
954,1,29469.7,17.2695,Yes
955,0,29487,21.8373,Yes
956,3,29508.8,36.1523,Yes
957,9,29545,25.4175,Yes
958,11,29570.4,13.7444,Yes
959,17,29584.1,34.502,Yes
960,35,29618.6,3.80105,Yes
961,4,29622.4,32.6414,Yes
962,22,29655.1,30.9105,Yes
963,27,29686,18.9968,Yes
964,30,29705,19.4758,Yes
965,42,29724.5,29.8509,Yes
966,48,29754.3,19.2629,Yes
967,38,29773.6,25.289,Yes
968,44,29798.9,36.7567,Yes
969,50,29835.6,36.9755,Yes
970,47,29899.3,10.9201,Yes
971,15,29910.2,4.15374,Yes
972,21,29914.4,20.6902,Yes
973,24,29935.1,36.2683,Yes
974,25,29971.3,37.7144,Yes
975,40,30009.1,32.646,Yes
976,70,30041.7,34.9556,Yes
977,59,30076.7,8.01632,Yes
978,65,30084.7,28.7284,Yes
979,66,30113.4,34.4304,Yes
980,7,30241.1,30.8,Yes
981,0,30271.9,17.7576,Yes
982,18,30289.7,25.29,Yes
983,19,30315,33.8656,Yes
984,12,30348.8,17.7858,Yes
985,14,30366.6,32.2847,Yes
986,26,30398.9,23.1073,Yes
987,30,30422,29.6191,Yes
988,16,30451.6,15.383,Yes
989,17,30467,35.0947,Yes
990,20,30502.1,6.23332,Yes
991,37,30508.4,22.5027,Yes
992,33,30530.9,8.22059,Yes
993,22,30539.1,29.0856,Yes
994,27,30568.2,18.9968,Yes
995,28,30587.2,28.4676,Yes
996,35,30615.6,34.024,Yes
997,38,30649.7,20.9425,Yes
998,44,30670.6,36.7567,Yes
999,48,30707.4,32.8131,Yes
1000,42,30740.2,19.2629,Yes
1001,45,30759.4,33.9533,Yes
1002,49,30793.4,19.9326,Yes
1003,53,30813.3,27.2899,Yes
1004,54,30840.6,10.6213,Yes
1005,52,30872.4,36.5624,Yes
1006,55,30909,1.01347,Yes
1007,60,30910,37.4705,Yes
1008,3,31037.7,25.3915,Yes
1009,7,31063.1,18.3173,Yes
1010,11,31081.4,8.60552,Yes
1011,17,31090,34.502,Yes
1012,31,31124.5,25.8588,Yes
1013,21,31172.2,22.1781,Yes
1014,24,31194.4,36.2683,Yes
1015,25,31230.6,37.7144,Yes
1016,39,31268.4,28.4453,Yes
1017,32,31296.8,23.5905,Yes
1018,40,31320.4,28.4555,Yes
1019,76,31348.9,22.4648,Yes
1020,46,31371.3,27.0603,Yes
1021,59,31398.4,28.6462,Yes
1022,66,31427,36.6432,Yes
1023,22,31463.7,13.7375,Yes
1024,4,31477.4,30.9105,Yes
1025,14,31508.3,20.1518,Yes
1026,27,31528.5,27.4607,Yes
1027,35,31555.9,22.4238,Yes
1028,38,31578.4,20.9425,Yes
1029,48,31599.3,25.289,Yes
1030,53,31624.6,33.3412,Yes
1031,49,31657.9,27.2899,Yes
1032,63,31685.2,25.0728,Yes
1033,3,31812,28.5374,Yes
1034,7,31840.5,18.3173,Yes
1035,9,31858.9,27.4469,Yes
1036,11,31886.3,13.7444,Yes
1037,13,31900.1,14.0138,Yes
1038,14,31963.9,30.522,Yes
1039,26,31994.4,23.1073,Yes
1040,31,32017.5,7.7262,Yes
1041,16,32025.2,31.2815,Yes
1042,22,32056.5,1.65693,Yes
1043,2,32058.2,21.082,Yes
1044,53,32079.2,21.0302,Yes
1045,33,32100.3,24.8915,Yes
1046,23,32125.2,12.5457,Yes
1047,39,32137.7,35.9587,Yes
1048,24,32173.7,26.4276,Yes
1049,40,32200.1,29.9054,Yes
1050,62,32230,17.049,Yes
1051,45,32247,28.7268,Yes
1052,49,32275.8,19.9326,Yes
1053,54,32295.7,9.79315,Yes
1054,47,32305.5,5.40307,Yes
1055,52,32310.9,37.0249,Yes
1056,57,32347.9,37.0837,Yes
1057,61,32385,26.8977,Yes
1058,51,32411.9,26.9544,Yes
1059,56,32438.9,20.28,Yes
1060,63,32459.1,33.6002,Yes
1061,29,32588.4,14.9195,Yes
1062,1,32603.3,22.4255,Yes
1063,8,32625.7,19.7884,Yes
1064,7,32645.5,26.5684,Yes
1065,10,32672.1,10.659,Yes
1066,12,32682.7,28.4245,Yes
1067,2,32711.1,5.16721,Yes
1068,22,32716.3,21.082,Yes
1069,27,32737.4,18.9968,Yes
1070,38,32756.4,29.3874,Yes
1071,44,32785.8,36.7567,Yes
1072,50,32822.5,36.9755,Yes
1073,17,32877.7,18.769,Yes
1074,15,32920.6,24.016,Yes
1075,21,32944.6,20.6902,Yes
1076,24,32965.3,36.2683,Yes
1077,25,33001.6,37.7144,Yes
1078,36,33039.3,31.3763,Yes
1079,31,33070.7,24.6889,Yes
1080,19,33095.4,28.7631,Yes
1081,18,33124.1,33.8656,Yes
1082,26,33158,35.8884,Yes
1083,57,33193.9,35.205,Yes
1084,64,33229.1,31.3034,Yes
1085,10,33351.4,26.8426,Yes
1086,6,33378.2,28.9874,Yes
1087,16,33407.2,29.2699,Yes
1088,17,33436.5,35.0947,Yes
1089,20,33471.6,6.23332,Yes
1090,1,33477.8,30.0797,Yes
1091,0,33507.9,21.8373,Yes
1092,3,33529.7,36.1523,Yes
1093,8,33565.9,36.1809,Yes
1094,9,33602.1,34.0171,Yes
1095,15,33636.1,34.921,Yes
1096,31,33671,15.1534,Yes
1097,36,33686.1,24.6889,Yes
1098,39,33710.8,33.8281,Yes
1099,32,33744.7,23.5905,Yes
1100,34,33768.3,24.1186,Yes
1101,43,33792.4,36.0294,Yes
1102,46,33828.4,33.7277,Yes
1103,65,33862.1,4.86626,Yes
1104,28,33867,9.82779,Yes
1105,27,33876.8,28.4676,Yes
1106,42,33905.3,23.5858,Yes
1107,45,33928.9,33.9533,Yes
1108,53,33962.8,28.5658,Yes
1109,54,33991.4,10.6213,Yes
1110,47,34002,5.40307,Yes
1111,61,34007.4,35.6625,Yes
1112,0,34124.8,26.1843,Yes
1113,1,34151,21.8373,Yes
1114,8,34172.9,19.7884,Yes
1115,3,34192.7,36.1809,Yes
1116,7,34228.8,18.3173,Yes
1117,5,34247.2,7.15211,Yes
1118,4,34254.3,33.9319,Yes
1119,10,34288.2,25.2341,Yes
1120,11,34313.5,16.867,Yes
1121,9,34330.3,13.7444,Yes
1122,15,34344.1,34.921,Yes
1123,20,34379,29.6114,Yes
1124,17,34408.6,6.23332,Yes
1125,13,34414.8,3.70433,Yes
1126,23,34418.6,16.1433,Yes
1127,16,34434.7,25.3981,Yes
1128,22,34460.1,1.65693,Yes
1129,38,34461.8,23.0897,Yes
1130,32,34527,32.9015,Yes
1131,29,34559.9,26.5612,Yes
1132,21,34586.5,34.3875,Yes
1133,24,34620.9,36.2683,Yes
1134,25,34657.1,37.7144,Yes
1135,36,34694.9,31.3763,Yes
1136,39,34726.2,33.8281,Yes
1137,37,34760.1,30.3299,Yes
1138,21,34889.9,22.9437,Yes
1139,29,34912.8,34.3875,Yes
1140,37,34947.2,27.4598,Yes
1141,33,34974.7,8.22059,Yes
1142,10,34982.9,34.2746,Yes
1143,2,35026.3,16.3351,Yes
1144,35,35042.7,21.0196,Yes
1145,38,35063.7,20.9425,Yes
1146,44,35084.6,36.7567,Yes
1147,50,35121.4,36.9755,Yes
1148,31,35196.9,2.56353,Yes
1149,0,35199.5,19.46,Yes
1150,18,35218.9,25.29,Yes
1151,30,35244.2,14.9431,Yes
1152,45,35259.2,7.9624,Yes
1153,54,35267.1,35.8732,Yes
1154,46,35326,31.8912,Yes
1155,58,35357.9,12.1444,Yes
1156,56,35370,13.8004,Yes
1157,61,35383.8,7.30781,Yes
1158,57,35391.1,26.8977,Yes
1159,72,35418,37.3702,Yes
1160,55,35455.4,17.3358,Yes
1161,60,35472.7,37.4705,Yes
1162,63,35510.2,21.5772,Yes
1163,62,35531.8,25.1142,Yes
1164,0,35654.2,31.945,Yes
1165,8,35686.1,37.3692,Yes
1166,18,35723.5,27.9485,Yes
1167,30,35751.4,14.9431,Yes
1168,14,35766.4,36.7941,Yes
1169,27,35803.2,27.4607,Yes
1170,22,35830.6,18.9968,Yes
1171,16,35849.6,1.65693,Yes
1172,11,35851.3,25.989,Yes
1173,13,35877.3,14.0138,Yes
1174,23,35891.3,16.1433,Yes
1175,20,35907.4,30.4908,Yes
1176,32,35937.9,16.32,Yes
1177,37,35954.2,35.8694,Yes
1178,40,35990.1,24.19,Yes
1179,36,36014.3,19.335,Yes
1180,51,36033.6,35.4912,Yes
1181,61,36069.1,26.9544,Yes
1182,69,36096.1,33.1113,Yes
1183,75,36153,17.9438,Yes
1184,42,36170.9,29.6828,Yes
1185,35,36200.6,22.4056,Yes
1186,48,36223,37.759,Yes
1187,50,36260.7,26.5568,Yes
1188,43,36312.9,17.6458,Yes
1189,1,36433,36.9327,Yes
1190,15,36469.9,37.5532,Yes
1191,51,36507.5,37.918,Yes
1192,56,36545.4,20.28,Yes
1193,34,36565.7,15.752,Yes
1194,13,36581.4,32.4907,Yes
1195,32,36613.9,32.2942,Yes
1196,41,36646.2,29.502,Yes
1197,43,36675.7,36.9233,Yes
1198,59,36712.6,36.846,Yes
1199,45,36749.5,15.385,Yes
1200,22,36788.2,33.4307,Yes
1201,2,36821.6,21.082,Yes
1202,5,36842.7,25.1559,Yes
1203,6,36867.9,36.7368,Yes
1204,12,36904.6,37.4753,Yes
1205,14,36942.1,32.2847,Yes
1206,19,36974.4,23.4923,Yes
1207,30,36997.9,31.5532,Yes
1208,27,37029.4,19.4758,Yes
1209,28,37048.9,28.4676,Yes
1210,35,37077.4,34.024,Yes
1211,0,37210.7,29.1437,Yes
1212,1,37239.8,21.8373,Yes
1213,8,37261.7,19.7884,Yes
1214,3,37281.5,36.1809,Yes
1215,9,37317.6,25.4175,Yes
1216,15,37343.1,34.921,Yes
1217,24,37378,31.4733,Yes
1218,36,37409.5,31.7998,Yes
1219,23,37441.3,27.113,Yes
1220,10,37468.4,16.5171,Yes
1221,4,37484.9,25.2341,Yes
1222,2,37510.1,33.271,Yes
1223,6,37543.4,20.4247,Yes
1224,14,37563.8,31.1693,Yes
1225,19,37595,23.4923,Yes
1226,18,37618.5,33.8656,Yes
1227,26,37652.3,35.8884,Yes
1228,30,37688.2,29.6191,Yes
1229,47,37717.8,9.71478,Yes
1230,52,37727.6,37.0249,Yes
1231,55,37764.6,1.01347,Yes
1232,49,37765.6,36.9172,Yes
1233,60,37802.5,37.8172,Yes
1234,63,37840.3,21.5772,Yes
1235,33,37861.9,10.9614,Yes
1236,13,37872.9,15.4397,Yes
1237,1,37984.9,31.3914,Yes
1238,15,38016.3,37.5532,Yes
1239,21,38053.8,20.6902,Yes
1240,25,38074.5,37.1126,Yes
1241,40,38111.6,32.646,Yes
1242,32,38144.3,28.4555,Yes
1243,34,38172.7,24.1186,Yes
1244,16,38196.8,20.0959,Yes
1245,4,38216.9,14.7537,Yes
1246,2,38231.7,33.271,Yes
1247,5,38265,25.1559,Yes
1248,6,38290.1,36.7368,Yes
1249,7,38326.9,19.7606,Yes
1250,12,38346.6,26.9696,Yes
1251,14,38373.6,32.2847,Yes
1252,19,38405.9,23.4923,Yes
1253,18,38429.4,33.8656,Yes
1254,26,38463.2,35.8884,Yes
1255,30,38499.1,29.6191,Yes
1256,27,38528.7,19.4758,Yes
1257,22,38548.2,18.9968,Yes
1258,28,38567.2,34.9443,Yes
1259,35,38602.1,34.024,Yes
1260,38,38636.2,20.9425,Yes
1261,7,38737.9,32.7109,Yes
1262,8,38770.6,26.5684,Yes
1263,1,38797.1,19.7884,Yes
1264,15,38816.9,37.5532,Yes
1265,20,38854.5,29.6114,Yes
1266,11,38884.1,30.6378,Yes
1267,10,38914.7,16.867,Yes
1268,16,38931.6,35.0908,Yes
1269,17,38966.7,35.0947,Yes
1270,23,39001.8,34.402,Yes
1271,25,39036.2,7.88649,Yes
1272,21,39044.1,37.1126,Yes
1273,24,39081.2,36.2683,Yes
1274,36,39117.5,31.7998,Yes
1275,31,39149.3,24.6889,Yes
1276,19,39173.9,28.7631,Yes
1277,18,39202.7,33.8656,Yes
1278,26,39236.6,35.8884,Yes
1279,49,39272.5,22.1194,Yes
1280,27,39294.6,26.8704,Yes
1281,28,39321.5,28.4676,Yes
1282,44,39349.9,37.3123,Yes
1283,48,39387.2,32.8131,Yes
1284,42,39420,19.2629,Yes
1285,6,39532.7,18.5252,Yes
1286,7,39551.2,19.7606,Yes
1287,10,39571,10.659,Yes
1288,11,39581.6,16.867,Yes
1289,16,39598.5,25.989,Yes
1290,17,39624.5,35.0947,Yes
1291,23,39659.6,34.402,Yes
1292,32,39694,24.9032,Yes
1293,41,39718.9,29.502,Yes
1294,33,39748.4,29.5704,Yes
1295,22,39778,29.0856,Yes
1296,35,39807.1,37.6057,Yes
1297,42,39844.7,22.4056,Yes
1298,14,39867.1,26.8375,Yes
1299,19,39893.9,23.4923,Yes
1300,18,39917.4,33.8656,Yes
1301,26,39951.3,35.8884,Yes
1302,52,39987.1,34.8277,Yes
1303,55,40022,1.01347,Yes
1304,53,40023,16.5996,Yes
1305,44,40039.6,25.8124,Yes
1306,50,40065.4,36.9755,Yes
1307,84,40102.4,8.12161,Yes
1308,45,40110.5,31.5407,Yes
1309,54,40142,35.8732,Yes
1310,40,40308.3,19.1688,Yes
1311,4,40381.4,35.4166,Yes
1312,6,40416.8,34.532,Yes
1313,16,40451.4,29.2699,Yes
1314,22,40480.7,1.65693,Yes
1315,27,40482.3,18.9968,Yes
1316,30,40501.3,19.4758,Yes
1317,18,40520.8,14.9431,Yes
1318,0,40535.7,25.29,Yes
1319,26,40561,7.45869,Yes
1320,52,40568.5,34.8277,Yes
1321,57,40603.3,37.0837,Yes
1322,61,40640.4,26.8977,Yes
1323,36,40667.3,20.4613,Yes
1324,21,40687.7,25.3158,Yes
1325,24,40713.1,36.2683,Yes
1326,25,40749.3,37.7144,Yes
1327,51,40787,29.9341,Yes
1328,56,40817,20.28,Yes
1329,58,40837.3,13.8004,Yes
1330,35,40851.1,23.4025,Yes
1331,38,40874.5,20.9425,Yes
1332,48,40895.4,25.289,Yes
1333,53,40920.7,33.3412,Yes
1334,60,40954,24.9437,Yes
1335,1,41064.3,16.7348,Yes
1336,0,41081,21.8373,Yes
1337,3,41102.8,36.1523,Yes
1338,8,41139,36.1809,Yes
1339,15,41175.2,26.1684,Yes
1340,24,41201.3,31.4733,Yes
1341,40,41232.8,29.9054,Yes
1342,23,41262.7,18.8731,Yes
1343,13,41281.6,16.1433,Yes
1344,32,41297.7,32.2942,Yes
1345,43,41330,28.1877,Yes
1346,46,41358.2,33.7277,Yes
1347,59,41391.9,28.6462,Yes
1348,65,41420.6,28.7284,Yes
1349,48,41449.3,27.7118,Yes
1350,2,41477,24.7048,Yes
1351,12,41501.7,5.16721,Yes
1352,19,41506.9,17.7858,Yes
1353,18,41524.7,33.8656,Yes
1354,26,41558.6,35.8884,Yes
1355,47,41594.4,30.808,Yes
1356,52,41625.3,37.0249,Yes
1357,57,41662.3,37.0837,Yes
1358,61,41699.4,26.8977,Yes
1359,54,41726.3,6.49693,Yes
1360,42,41732.8,28.3136,Yes
1361,10,41844.1,34.538,Yes
1362,4,41878.6,25.2341,Yes
1363,2,41903.8,33.271,Yes
1364,5,41937.1,25.1559,Yes
1365,6,41962.3,36.7368,Yes
1366,7,41999,19.7606,Yes
1367,0,42018.8,17.7576,Yes
1368,18,42036.5,25.29,Yes
1369,64,42061.8,32.4848,Yes
1370,12,42094.3,12.7599,Yes
1371,16,42107,31.3625,Yes
1372,11,42138.4,25.989,Yes
1373,13,42164.4,14.0138,Yes
1374,23,42202.9,34.9677,Yes
1375,25,42237.9,7.88649,Yes
1376,51,42245.8,29.9341,Yes
1377,31,42275.7,13.1551,Yes
1378,42,42288.8,27.0575,Yes
1379,22,42315.9,13.3879,Yes
1380,27,42329.3,18.9968,Yes
1381,28,42348.3,28.4676,Yes
1382,35,42376.8,34.024,Yes
1383,38,42410.8,20.9425,Yes
1384,44,42431.7,36.7567,Yes
1385,48,42468.5,32.8131,Yes
1386,50,42501.3,26.5568,Yes
1387,11,42624.5,32.0639,Yes
1388,9,42656.5,13.7444,Yes
1389,1,42670.3,32.1671,Yes
1390,20,42702.4,30.0797,Yes
1391,17,42732.5,6.23332,Yes
1392,10,42738.8,33.2578,Yes
1393,4,42772,25.2341,Yes
1394,2,42797.3,33.271,Yes
1395,22,42830.5,21.082,Yes
1396,27,42851.6,18.9968,Yes
1397,38,42870.6,29.3874,Yes
1398,44,42900,36.7567,Yes
1399,50,42936.7,36.9755,Yes
1400,53,42973.7,19.2079,Yes
1401,45,42992.9,28.5658,Yes
1402,34,43021.5,22.8186,Yes
1403,32,43044.3,24.1186,Yes
1404,29,43068.4,26.5612,Yes
1405,21,43095,34.3875,Yes
1406,24,43129.4,36.2683,Yes
1407,25,43165.6,37.7144,Yes
1408,40,43203.4,32.646,Yes
1409,62,43236,17.049,Yes
1410,58,43253.1,28.098,Yes
1411,46,43281.2,12.1444,Yes
1412,65,43293.3,4.86626,Yes
1413,6,43386.7,25.0874,Yes
1414,2,43411.8,20.4247,Yes
1415,35,43432.2,21.0196,Yes
1416,10,43453.2,32.2201,Yes
1417,33,43485.5,34.2746,Yes
1418,13,43519.7,15.4397,Yes
1419,32,43535.2,32.2942,Yes
1420,20,43567.5,16.32,Yes
1421,1,43583.8,30.0797,Yes
1422,9,43613.9,32.1671,Yes
1423,3,43646,25.4175,Yes
1424,15,43671.5,3.30804,Yes
1425,51,43674.8,37.918,Yes
1426,56,43712.7,20.28,Yes
1427,34,43733,15.752,Yes
1428,37,43748.7,32.9199,Yes
1429,41,43781.6,35.1247,Yes
1430,43,43816.8,36.9233,Yes
1431,46,43853.7,33.7277,Yes
1432,58,43887.4,12.1444,Yes
1433,59,43899.6,36.1605,Yes
1434,65,43935.7,28.7284,Yes
1435,66,43964.4,34.4304,Yes
1436,68,43998.9,22.9937,Yes
1437,73,44021.9,6.38608,Yes
1438,70,44028.3,32.8637,Yes
1439,76,44061.1,33.3234,Yes
1440,0,44189.5,37.9259,Yes
1441,1,44227.4,21.8373,Yes
1442,9,44249.2,32.1671,Yes
1443,11,44281.4,13.7444,Yes
1444,13,44295.1,14.0138,Yes
1445,23,44309.2,16.1433,Yes
1446,31,44325.3,21.6184,Yes
1447,15,44346.9,15.1534,Yes
1448,24,44362.1,31.4733,Yes
1449,36,44393.5,31.7998,Yes
1450,39,44425.3,33.8281,Yes
1451,32,44459.2,23.5905,Yes
1452,34,44482.8,24.1186,Yes
1453,37,44506.9,32.9199,Yes
1454,40,44539.8,24.19,Yes
1455,62,44564,17.049,Yes
1456,41,44581,32.1107,Yes
1457,43,44613.2,36.9233,Yes
1458,46,44650.1,33.7277,Yes
1459,59,44683.8,28.6462,Yes
1460,65,44712.4,28.7284,Yes
1461,22,44741.2,30.3496,Yes
1462,2,44771.5,21.082,Yes
1463,27,44792.6,34.8334,Yes
1464,14,44827.4,27.4607,Yes
1465,2,44942.7,20.6569,Yes
1466,5,44963.3,25.1559,Yes
1467,7,44988.5,7.15211,Yes
1468,9,44995.6,27.4469,Yes
1469,1,45023.1,32.1671,Yes
1470,15,45055.3,37.5532,Yes
1471,29,45092.8,20.3634,Yes
1472,39,45113.2,35.3992,Yes
1473,17,45148.6,26.4243,Yes
1474,31,45175,25.8588,Yes
1475,19,45200.9,28.7631,Yes
1476,26,45229.6,35.8401,Yes
1477,30,45265.5,29.6191,Yes
1478,47,45295.1,9.71478,Yes
1479,52,45304.8,37.0249,Yes
1480,55,45341.8,1.01347,Yes
1481,49,45342.8,36.9172,Yes
1482,53,45379.8,27.2899,Yes
1483,22,45407,31.4761,Yes
1484,28,45438.5,34.9443,Yes
1485,35,45473.5,34.024,Yes
1486,33,45507.5,30.5634,Yes
1487,41,45538.1,29.5704,Yes
1488,56,45567.6,11.8571,Yes
1489,51,45579.5,20.28,Yes
1490,61,45612.2,29.8318,Yes
1491,22,45726.3,20.2074,Yes
1492,4,45746.5,30.9105,Yes
1493,12,45777.4,31.2294,Yes
1494,7,45808.6,26.9696,Yes
1495,3,45835.6,18.3173,Yes
1496,18,45853.9,33.7698,Yes
1497,30,45887.7,14.9431,Yes
1498,14,45902.6,36.7941,Yes
1499,49,45939.4,36.5005,Yes
1500,31,45975.9,19.3811,Yes
1501,33,46008.6,30.3136,Yes
1502,48,46038.9,27.8471,Yes
1503,38,46066.8,25.289,Yes
1504,44,46092,36.7567,Yes
1505,50,46128.8,36.9755,Yes
1506,54,46185.6,23.3947,Yes
1507,39,46209,27.4637,Yes
1508,21,46236.5,25.3648,Yes
1509,24,46261.9,36.2683,Yes
1510,25,46298.1,37.7144,Yes
1511,29,46335.8,34.4129,Yes
1512,32,46370.3,26.5612,Yes
1513,4,46481.3,20.925,Yes
1514,5,46502.2,33.9319,Yes
1515,6,46536.1,36.7368,Yes
1516,7,46572.9,19.7606,Yes
1517,10,46592.6,10.659,Yes
1518,12,46603.3,28.4245,Yes
1519,14,46631.7,32.2847,Yes
1520,26,46664,23.1073,Yes
1521,18,46687.1,35.8884,Yes
1522,30,46723,14.9431,Yes
1523,16,46737.9,15.383,Yes
1524,27,46772,37.5508,Yes
1525,35,46809.5,22.4238,Yes
1526,38,46831.9,20.9425,Yes
1527,48,46852.9,25.289,Yes
1528,42,46878.2,19.2629,Yes
1529,45,46897.4,33.9533,Yes
1530,49,46931.4,19.9326,Yes
1531,53,46951.3,27.2899,Yes
1532,55,46978.6,16.5996,Yes
1533,52,46995.2,1.01347,Yes
1534,47,46996.2,37.0249,Yes
1535,57,47033.2,34.5621,Yes
1536,61,47067.8,26.8977,Yes
1537,51,47094.7,26.9544,Yes
1538,20,47121.7,29.772,Yes
1539,25,47151.4,34.9624,Yes
1540,2,47290.4,36.2647,Yes
1541,4,47326.7,33.271,Yes
1542,6,47360,34.532,Yes
1543,7,47394.5,19.7606,Yes
