Time,X,Y,Z,Event
18399.9,99.0507,389.195,0,CH_19
18423.4,70.1935,469.564,0,CH_18
18457.3,42.5221,414.802,0,CH_26
18493.2,146.807,451.685,0,CH_47
18524,105.814,455.224,0,CH_52
18596,-100,250,0,BASE
18631,250,250,30,ENTER
18656.9,17.9905,365.192,30,WAYPOINT
18656.9,93.1301,193.955,0,CH_6
18663.2,209.597,156.637,0,CH_10
18692.2,279.345,215.349,0,CH_17
18725.4,266.583,98.7754,0,CH_33
18755.3,156.712,46.4004,0,CH_22
18784.3,157.758,71.0601,0,CH_35
18821.9,9.14414,17.0857,0,CH_38
18842.9,51.613,36.6821,0,CH_44
18879.6,143.888,59.7452,0,CH_48
18912.5,9.68348,41.8115,0,CH_50
18939,132.773,149.465,0,CH_53
18958.2,13.6938,267.207,0,CH_14
18976,49.1734,296.533,0,CH_30
19012.8,65.0143,262.4,0,CH_49
19050,245.787,292.195,0,CH_54
19079.5,57.5766,242.235,30,WAYPOINT
19079.5,26.6813,282.956,0,CH_55
19116,51.1672,266.724,0,CH_60
19153.5,207.09,270.3,0,CH_63
19175.1,257.445,396.202,0,CH_67
19201.6,360.162,466.279,0,CH_1
19230.2,439.071,335.264,0,CH_29
19252.6,403.696,188.792,0,CH_73
19275.7,454.298,48.0861,0,CH_46
19299,349.879,115.508,0,CH_59
19362.6,-100,250,0,BASE
19397.6,250,250,30,ENTER
19411.8,345.32,145.311,30,WAYPOINT
19411.8,342.61,262.274,0,CH_11
19441.6,439.059,114.789,0,CH_13
19455.7,454.298,48.0861,0,CH_46
19491,267.948,22.6729,0,CH_65
19495.9,156.712,46.4004,0,CH_22
19526.3,46.1693,198.29,0,CH_5
19531.4,157.758,71.0601,0,CH_35
19548.6,143.888,59.7452,0,CH_48
19586.3,9.68348,41.8115,0,CH_50
19643.8,316.501,63.8717,30,WAYPOINT
19643.8,331.897,69.9831,0,CH_66
19681.6,472.297,14.9007,0,CH_68
19704.6,463.754,180.631,0,CH_76
19722.9,375.072,312.015,0,CH_39
19743.7,484.131,401.379,0,CH_21
19769.1,438.195,432.51,0,CH_24
19805.4,447.303,414.573,0,CH_25
19843.1,494.431,330.318,0,CH_40
19875.7,441.653,345.102,0,CH_80
19912,339.418,458.431,0,CH_51
19934.6,210.554,335.827,0,CH_31
19947.7,151.166,499.52,0,CH_3
19962.7,73.3643,478.268,0,CH_57
19997.1,207.028,474.969,0,CH_61
20024,293.278,441.563,0,CH_69
20057.1,311.836,323.875,0,CH_81
20121.6,-100,250,0,BASE
20159,250,250,30,ENTER
20167.3,332.075,262.547,30,WAYPOINT
20167.3,172.78,334.873,0,CH_7
20181.9,208.511,498.592,0,CH_0
20199.7,360.162,466.279,0,CH_1
20221.5,335.234,456.981,0,CH_15
20259.1,210.554,335.827,0,CH_31
20274.2,342.61,262.274,0,CH_11
20297.1,208.652,228.602,0,CH_16
20323.1,346.161,259.076,0,CH_23
20348.5,478.945,205.894,0,CH_32
20373.4,375.072,312.015,0,CH_39
20397,374.083,149.248,0,CH_41
20416.5,287.059,306.969,0,CH_56
20428.3,207.028,474.969,0,CH_61
20435.7,105.814,455.224,0,CH_52
20467.5,24.9767,382.743,0,CH_64
20498.6,13.6938,267.207,0,CH_14
20528.6,19.5274,136.525,0,CH_27
20556,0.0571905,64.0622,0,CH_2
20590.9,157.758,71.0601,0,CH_35
20611.9,9.14414,17.0857,0,CH_38
20632.8,51.613,36.6821,0,CH_44
20669.6,9.68348,41.8115,0,CH_50
20754.3,297.55,421.334,30,WAYPOINT
20754.3,347.2,246.53,0,CH_62
20765.1,331.897,69.9831,0,CH_66
20778.6,362.999,63.1574,0,CH_79
20816,482.42,5.8346,0,CH_87
20843.2,310.848,36.896,0,CH_89
20893.1,-100,250,0,BASE
20933,250,250,30,ENTER
20946.2,373.691,295.86,30,WAYPOINT
20946.2,360.162,466.279,0,CH_1
20962.6,208.511,498.592,0,CH_0
20984.4,151.166,499.52,0,CH_3
21020.6,269.408,423.155,0,CH_9
21046,342.61,262.274,0,CH_11
21059.8,209.597,156.637,0,CH_10
21076.6,73.3779,118.044,0,CH_4
21101.9,0.0571905,64.0622,0,CH_2
21135.1,46.1693,198.29,0,CH_5
21160.3,93.1301,193.955,0,CH_6
21197,102.226,221.726,0,CH_12
21234.5,13.6938,267.207,0,CH_14
21266.8,19.5274,136.525,0,CH_27
21294.2,156.712,46.4004,0,CH_22
21313.2,208.652,228.602,0,CH_16
21314.9,279.345,215.349,0,CH_17
21350,439.059,114.789,0,CH_13
21353.7,346.161,259.076,0,CH_23
21369.8,400.372,357.985,0,CH_20
21400.3,335.234,456.981,0,CH_15
21429.9,339.418,458.431,0,CH_51
21512.1,309.252,17.681,30,WAYPOINT
21512.1,345.939,144.815,0,CH_34
21539.3,478.945,205.894,0,CH_32
21563.4,417.313,206.269,0,CH_37
21599.3,374.083,149.248,0,CH_41
21669.4,-100,250,0,BASE
21707,250,250,30,ENTER
21729.1,57.0562,142.891,30,WAYPOINT
21729.1,19.5274,136.525,0,CH_27
21766.2,84.9152,29.6216,0,CH_28
21794.7,157.758,71.0601,0,CH_35
21828.7,9.14414,17.0857,0,CH_38
21849.7,51.613,36.6821,0,CH_44
21886.4,143.888,59.7452,0,CH_48
21919.2,140.222,223.067,0,CH_42
21938.5,49.1734,296.533,0,CH_30
21968.3,70.1935,469.564,0,CH_18
21983.3,105.814,455.224,0,CH_52
22020.4,26.6813,282.956,0,CH_55
22021.4,65.0143,262.4,0,CH_49
22058.4,223.947,234.619,0,CH_45
22078.3,342.61,262.274,0,CH_11
22107.4,346.161,259.076,0,CH_23
22145.3,478.945,205.894,0,CH_32
22170.2,345.939,144.815,0,CH_34
22194.3,375.072,312.015,0,CH_39
22211.2,360.162,466.279,0,CH_1
22233.1,335.234,456.981,0,CH_15
22270.6,484.131,401.379,0,CH_21
22291.3,343.25,391.657,0,CH_36
22316.6,339.418,458.431,0,CH_51
22368.8,175.733,465.703,30,WAYPOINT
22368.8,73.3643,478.268,0,CH_57
22435.6,-100,250,0,BASE
22481,250,250,30,ENTER
22502.3,412.725,113.022,30,WAYPOINT
22502.3,478.945,205.894,0,CH_32
22532.6,417.313,206.269,0,CH_37
22568.4,266.583,98.7754,0,CH_33
22576.7,208.652,228.602,0,CH_16
22601.8,73.3779,118.044,0,CH_4
22616.5,102.226,221.726,0,CH_12
22647.7,172.78,334.873,0,CH_7
22674.7,13.6938,267.207,0,CH_14
22690.3,42.5221,414.802,0,CH_26
22713.4,49.1734,296.533,0,CH_30
22743,140.222,223.067,0,CH_42
22772.9,156.712,46.4004,0,CH_22
22786.3,9.68348,41.8115,0,CH_50
22810.2,132.773,149.465,0,CH_53
22829.4,223.947,234.619,0,CH_45
22858,65.0143,262.4,0,CH_49
22877.9,245.787,292.195,0,CH_54
22887.7,343.25,391.657,0,CH_36
22913.5,447.303,414.573,0,CH_25
22944.8,293.278,441.563,0,CH_69
22966.3,146.807,451.685,0,CH_47
22990.3,207.028,474.969,0,CH_61
23026,287.059,306.969,0,CH_56
23033.3,294.653,130.489,0,CH_58
23047.1,394.64,111.062,0,CH_43
23079.1,454.298,48.0861,0,CH_46
23112.8,472.297,14.9007,0,CH_68
23150,403.696,188.792,0,CH_73
23156.3,347.2,246.53,0,CH_62
23225.7,-100,250,0,BASE
23260.7,250,250,30,ENTER
23284.5,89.0688,426.485,30,WAYPOINT
23284.5,208.511,498.592,0,CH_0
23310.2,360.162,466.279,0,CH_1
23332.1,400.372,357.985,0,CH_20
23362.1,484.131,401.379,0,CH_21
23395.1,447.303,414.573,0,CH_25
23432.2,439.071,335.264,0,CH_29
23466.6,478.945,205.894,0,CH_32
23493.1,345.939,144.815,0,CH_34
23517.3,394.64,111.062,0,CH_43
23553.3,347.2,246.53,0,CH_62
23578.1,210.554,335.827,0,CH_31
23597.4,172.78,334.873,0,CH_7
23634.6,46.1693,198.29,0,CH_5
23641.7,0.0571905,64.0622,0,CH_2
23666.9,84.9152,29.6216,0,CH_28
23700.1,267.948,22.6729,0,CH_65
23709.9,362.999,63.1574,0,CH_79
23741.7,463.754,180.631,0,CH_76
23763.6,494.431,330.318,0,CH_40
23786.1,451.701,270.394,0,CH_70
23821,375.406,318.918,0,CH_78
23854.4,223.947,234.619,0,CH_45
23869.8,51.1672,266.724,0,CH_60
23884,13.6938,267.207,0,CH_14
23921.2,26.6813,282.956,0,CH_55
23993.9,-100,250,0,BASE
24029,250,250,30,ENTER
24045.4,404.438,193.684,30,WAYPOINT
24045.4,478.945,205.894,0,CH_32
24080.2,345.939,144.815,0,CH_34
24104.4,209.597,156.637,0,CH_10
24130.6,46.1693,198.29,0,CH_5
24148,0.0571905,64.0622,0,CH_2
24173.1,93.1301,193.955,0,CH_6
24193.5,172.78,334.873,0,CH_7
24213.3,208.511,498.592,0,CH_0
24231,360.162,466.279,0,CH_1
24252.9,198.384,467.77,0,CH_8
24272.7,151.166,499.52,0,CH_3
24308.9,269.408,423.155,0,CH_9
24334.3,335.234,456.981,0,CH_15
24369.2,438.195,432.51,0,CH_24
24400.7,343.25,391.657,0,CH_36
24432.5,210.554,335.827,0,CH_31
24457.2,102.226,221.726,0,CH_12
24478.3,13.6938,267.207,0,CH_14
24510.6,99.0507,389.195,0,CH_19
24534.1,70.1935,469.564,0,CH_18
24568,42.5221,414.802,0,CH_26
24603.9,49.1734,296.533,0,CH_30
24633.5,208.652,228.602,0,CH_16
24648.9,266.583,98.7754,0,CH_33
24674,157.758,71.0601,0,CH_35
24704.5,19.5274,136.525,0,CH_27
24762,-100,250,0,BASE
24803,250,250,30,ENTER
24830.4,79.75,35.6782,30,WAYPOINT
24830.4,73.3779,118.044,0,CH_4
24864.5,208.652,228.602,0,CH_16
24879.3,172.78,334.873,0,CH_7
24909.8,70.1935,469.564,0,CH_18
24926.9,146.807,451.685,0,CH_47
24988.5,409.034,393.135,30,WAYPOINT
24988.5,360.162,466.279,0,CH_1
25022.1,484.131,401.379,0,CH_21
25047.7,438.195,432.51,0,CH_24
25084,447.303,414.573,0,CH_25
25121.7,375.072,312.015,0,CH_39
25150.1,210.554,335.827,0,CH_31
25168.4,140.222,223.067,0,CH_42
25195.4,156.712,46.4004,0,CH_22
25208.8,9.14414,17.0857,0,CH_38
25231.9,51.613,36.6821,0,CH_44
25268.7,143.888,59.7452,0,CH_48
25301.5,9.68348,41.8115,0,CH_50
25328,132.773,149.465,0,CH_53
25347.2,223.947,234.619,0,CH_45
25375.8,374.083,149.248,0,CH_41
25391.5,439.059,114.789,0,CH_13
25426.4,454.298,48.0861,0,CH_46
25461.8,294.653,130.489,0,CH_58
25473.9,349.879,115.508,0,CH_59
25545.1,-100,250,0,BASE
25580.1,250,250,30,ENTER
25603,413.439,410.686,30,WAYPOINT
25603,342.61,262.274,0,CH_11
25621.9,209.597,156.637,0,CH_10
25638.8,73.3779,118.044,0,CH_4
25664,0.0571905,64.0622,0,CH_2
25697.3,46.1693,198.29,0,CH_5
25722.4,93.1301,193.955,0,CH_6
25759.2,102.226,221.726,0,CH_12
25796.7,156.712,46.4004,0,CH_22
25806.2,19.5274,136.525,0,CH_27
25825.1,84.9152,29.6216,0,CH_28
25853.6,157.758,71.0601,0,CH_35
25887.6,9.14414,17.0857,0,CH_38
25908.6,51.613,36.6821,0,CH_44
25945.3,143.888,59.7452,0,CH_48
25978.2,9.68348,41.8115,0,CH_50
26004.7,132.773,149.465,0,CH_53
26023.9,65.0143,262.4,0,CH_49
26051.2,42.5221,414.802,0,CH_26
26073.3,105.814,455.224,0,CH_52
26108.2,26.6813,282.956,0,CH_55
26109.2,51.1672,266.724,0,CH_60
26146.6,207.09,270.3,0,CH_63
26168.2,346.161,259.076,0,CH_23
26193.9,478.945,205.894,0,CH_32
26218.8,345.939,144.815,0,CH_34
26242.9,375.072,312.015,0,CH_39
26259.8,335.234,456.981,0,CH_15
26318,-100,250,0,BASE
26353,250,250,30,ENTER
26379,63.7714,67.7985,30,WAYPOINT
26379,0.0571905,64.0622,0,CH_2
26414.7,73.3779,118.044,0,CH_4
26448,209.597,156.637,0,CH_10
26473.2,342.61,262.274,0,CH_11
26490.1,439.059,114.789,0,CH_13
26504.1,279.345,215.349,0,CH_17
26507.8,102.226,221.726,0,CH_12
26521.3,156.712,46.4004,0,CH_22
26530.8,19.5274,136.525,0,CH_27
26549.8,84.9152,29.6216,0,CH_28
26578.3,157.758,71.0601,0,CH_35
26612.3,266.583,98.7754,0,CH_33
26642.9,346.161,259.076,0,CH_23
26655.4,439.071,335.264,0,CH_29
26684.8,335.234,456.981,0,CH_15
26748.6,455.262,40.2157,30,WAYPOINT
26748.6,478.945,205.894,0,CH_32
26766.4,345.939,144.815,0,CH_34
26790.6,417.313,206.269,0,CH_37
26823.5,494.431,330.318,0,CH_40
26847.7,484.131,401.379,0,CH_21
26882.8,438.195,432.51,0,CH_24
26919,343.25,391.657,0,CH_36
26950.8,210.554,335.827,0,CH_31
26975.5,339.418,458.431,0,CH_51
26988.7,207.028,474.969,0,CH_61
27015.6,73.3643,478.268,0,CH_57
27077.5,-100,250,0,BASE
27125,250,250,30,ENTER
27134.7,153.041,248.973,30,WAYPOINT
27134.7,73.3779,118.044,0,CH_4
27157,0.0571905,64.0622,0,CH_2
27190.3,46.1693,198.29,0,CH_5
27215.5,93.1301,193.955,0,CH_6
27252.2,172.78,334.873,0,CH_7
27272,151.166,499.52,0,CH_3
27290.3,198.384,467.77,0,CH_8
27326.5,360.162,466.279,0,CH_1
27346.2,335.234,456.981,0,CH_15
27383.8,447.303,414.573,0,CH_25
27413.2,346.161,259.076,0,CH_23
27421.1,209.597,156.637,0,CH_10
27437.6,102.226,221.726,0,CH_12
27466,13.6938,267.207,0,CH_14
27498.3,19.5274,136.525,0,CH_27
27525.8,156.712,46.4004,0,CH_22
27544.8,84.9152,29.6216,0,CH_28
27579.7,157.758,71.0601,0,CH_35
27613.7,266.583,98.7754,0,CH_33
27644.3,374.083,149.248,0,CH_41
27673.9,478.945,205.894,0,CH_32
27703.4,394.64,111.062,0,CH_43
27731.6,454.298,48.0861,0,CH_46
27765.3,294.653,130.489,0,CH_58
27777.4,140.222,223.067,0,CH_42
27789.3,49.1734,296.533,0,CH_30
27854.2,-100,250,0,BASE
27899,250,250,30,ENTER
27918,199.006,66.8572,30,WAYPOINT
27918,93.1301,193.955,0,CH_6
27936.6,46.1693,198.29,0,CH_5
27973.3,102.226,221.726,0,CH_12
28009.2,13.6938,267.207,0,CH_14
28041.5,99.0507,389.195,0,CH_19
28065,208.511,498.592,0,CH_0
28086.9,360.162,466.279,0,CH_1
28108.8,198.384,467.77,0,CH_8
28128.5,151.166,499.52,0,CH_3
28164.7,269.408,423.155,0,CH_9
28190.1,335.234,456.981,0,CH_15
28225.1,210.554,335.827,0,CH_31
28240.2,49.1734,296.533,0,CH_30
28258.5,65.0143,262.4,0,CH_49
28295.7,132.773,149.465,0,CH_53
28323,156.712,46.4004,0,CH_22
28354.5,266.583,98.7754,0,CH_33
28383.6,157.758,71.0601,0,CH_35
28414.1,9.14414,17.0857,0,CH_38
28435.1,51.613,36.6821,0,CH_44
28471.8,143.888,59.7452,0,CH_48
28504.6,9.68348,41.8115,0,CH_50
28546,21.0459,186.782,30,WAYPOINT
28546,26.6813,282.956,0,CH_55
28578.7,51.1672,266.724,0,CH_60
28651.2,-100,250,0,BASE
28686.2,250,250,30,ENTER
28700.9,379.35,320.371,30,WAYPOINT
28700.9,360.162,466.279,0,CH_1
28724.8,269.408,423.155,0,CH_9
28757,400.372,357.985,0,CH_20
28781.1,484.131,401.379,0,CH_21
28814,438.195,432.51,0,CH_24
28850.3,447.303,414.573,0,CH_25
28888,343.25,391.657,0,CH_36
28919.4,339.418,458.431,0,CH_51
28994.4,217.754,83.908,30,WAYPOINT
28994.4,93.1301,193.955,0,CH_6
29012.6,0.0571905,64.0622,0,CH_2
29033,156.712,46.4004,0,CH_22
29054.1,209.597,156.637,0,CH_10
29083.1,345.939,144.815,0,CH_34
29109.4,439.059,114.789,0,CH_13
29141.9,478.945,205.894,0,CH_32
29174.2,374.083,149.248,0,CH_41
29203.7,394.64,111.062,0,CH_43
29240.6,454.298,48.0861,0,CH_46
29274.3,349.879,115.508,0,CH_59
29303,347.2,246.53,0,CH_62
29330.4,287.059,306.969,0,CH_56
29399.3,-100,250,0,BASE
29447,250,250,30,ENTER
29469.7,461.891,331.522,30,WAYPOINT
29469.7,360.162,466.279,0,CH_1
29487,208.511,498.592,0,CH_0
29508.8,151.166,499.52,0,CH_3
29545,269.408,423.155,0,CH_9
29570.4,342.61,262.274,0,CH_11
29584.1,279.345,215.349,0,CH_17
29618.6,157.758,71.0601,0,CH_35
29622.4,73.3779,118.044,0,CH_4
29655.1,156.712,46.4004,0,CH_22
29686,19.5274,136.525,0,CH_27
29705,49.1734,296.533,0,CH_30
29724.5,140.222,223.067,0,CH_42
29754.3,143.888,59.7452,0,CH_48
29773.6,9.14414,17.0857,0,CH_38
29798.9,51.613,36.6821,0,CH_44
29835.6,9.68348,41.8115,0,CH_50
29899.3,38.7388,305.726,30,WAYPOINT
29899.3,146.807,451.685,0,CH_47
29910.2,335.234,456.981,0,CH_15
29914.4,484.131,401.379,0,CH_21
29935.1,438.195,432.51,0,CH_24
29971.3,447.303,414.573,0,CH_25
30009.1,494.431,330.318,0,CH_40
30041.7,451.701,270.394,0,CH_70
30076.7,349.879,115.508,0,CH_59
30084.7,267.948,22.6729,0,CH_65
30113.4,331.897,69.9831,0,CH_66
30182.8,-100,250,0,BASE
30221,250,250,30,ENTER
30241.1,62.6658,323.791,30,WAYPOINT
30241.1,172.78,334.873,0,CH_7
30271.9,208.511,498.592,0,CH_0
30289.7,70.1935,469.564,0,CH_18
30315,99.0507,389.195,0,CH_19
30348.8,102.226,221.726,0,CH_12
30366.6,13.6938,267.207,0,CH_14
30398.9,42.5221,414.802,0,CH_26
30422,49.1734,296.533,0,CH_30
30451.6,208.652,228.602,0,CH_16
30467,279.345,215.349,0,CH_17
30502.1,400.372,357.985,0,CH_20
30508.4,417.313,206.269,0,CH_37
30530.9,266.583,98.7754,0,CH_33
30539.1,156.712,46.4004,0,CH_22
30568.2,19.5274,136.525,0,CH_27
30587.2,84.9152,29.6216,0,CH_28
30615.6,157.758,71.0601,0,CH_35
30649.7,9.14414,17.0857,0,CH_38
30670.6,51.613,36.6821,0,CH_44
30707.4,143.888,59.7452,0,CH_48
30740.2,140.222,223.067,0,CH_42
30759.4,223.947,234.619,0,CH_45
30793.4,65.0143,262.4,0,CH_49
30813.3,132.773,149.465,0,CH_53
30840.6,245.787,292.195,0,CH_54
30872.4,75.3849,415.001,30,WAYPOINT
30872.4,105.814,455.224,0,CH_52
30909,26.6813,282.956,0,CH_55
30910,51.1672,266.724,0,CH_60
30982.5,-100,250,0,BASE
31017.5,250,250,30,ENTER
31037.7,89.8763,372.677,30,WAYPOINT
31037.7,151.166,499.52,0,CH_3
31063.1,172.78,334.873,0,CH_7
31081.4,342.61,262.274,0,CH_11
31090,279.345,215.349,0,CH_17
31124.5,210.554,335.827,0,CH_31
31172.2,360.136,492.443,30,WAYPOINT
31172.2,484.131,401.379,0,CH_21
31194.4,438.195,432.51,0,CH_24
31230.6,447.303,414.573,0,CH_25
31268.4,375.072,312.015,0,CH_39
31296.8,478.945,205.894,0,CH_32
31320.4,494.431,330.318,0,CH_40
31348.9,463.754,180.631,0,CH_76
31371.3,454.298,48.0861,0,CH_46
31398.4,349.879,115.508,0,CH_59
31427,331.897,69.9831,0,CH_66
31463.7,156.712,46.4004,0,CH_22
31477.4,73.3779,118.044,0,CH_4
31508.3,13.6938,267.207,0,CH_14
31528.5,19.5274,136.525,0,CH_27
31555.9,157.758,71.0601,0,CH_35
31578.4,9.14414,17.0857,0,CH_38
31599.3,143.888,59.7452,0,CH_48
31624.6,132.773,149.465,0,CH_53
31657.9,65.0143,262.4,0,CH_49
31685.2,207.09,270.3,0,CH_63
31745.3,-100,250,0,BASE
31780.3,250,250,30,ENTER
31812,28.3132,476.905,30,WAYPOINT
31812,151.166,499.52,0,CH_3
31840.5,172.78,334.873,0,CH_7
31858.9,269.408,423.155,0,CH_9
31886.3,342.61,262.274,0,CH_11
31900.1,439.059,114.789,0,CH_13
31963.9,18.4765,379.685,30,WAYPOINT
31963.9,13.6938,267.207,0,CH_14
31994.4,42.5221,414.802,0,CH_26
32017.5,210.554,335.827,0,CH_31
32025.2,208.652,228.602,0,CH_16
32056.5,156.712,46.4004,0,CH_22
32058.2,0.0571905,64.0622,0,CH_2
32079.2,132.773,149.465,0,CH_53
32100.3,266.583,98.7754,0,CH_33
32125.2,346.161,259.076,0,CH_23
32137.7,375.072,312.015,0,CH_39
32173.7,438.195,432.51,0,CH_24
32200.1,494.431,330.318,0,CH_40
32230,347.2,246.53,0,CH_62
32247,223.947,234.619,0,CH_45
32275.8,65.0143,262.4,0,CH_49
32295.7,245.787,292.195,0,CH_54
32305.5,146.807,451.685,0,CH_47
32310.9,105.814,455.224,0,CH_52
32347.9,73.3643,478.268,0,CH_57
32385,207.028,474.969,0,CH_61
32411.9,339.418,458.431,0,CH_51
32438.9,287.059,306.969,0,CH_56
32459.1,207.09,270.3,0,CH_63
32527.7,-100,250,0,BASE
32562.7,250,250,30,ENTER
32588.4,493.203,169.526,30,WAYPOINT
32588.4,439.071,335.264,0,CH_29
32603.3,360.162,466.279,0,CH_1
32625.7,198.384,467.77,0,CH_8
32645.5,172.78,334.873,0,CH_7
32672.1,209.597,156.637,0,CH_10
32682.7,102.226,221.726,0,CH_12
32711.1,0.0571905,64.0622,0,CH_2
32716.3,156.712,46.4004,0,CH_22
32737.4,19.5274,136.525,0,CH_27
32756.4,9.14414,17.0857,0,CH_38
32785.8,51.613,36.6821,0,CH_44
32822.5,9.68348,41.8115,0,CH_50
32877.7,117.22,185.809,30,WAYPOINT
32877.7,279.345,215.349,0,CH_17
32920.6,189.793,437.188,30,WAYPOINT
32920.6,335.234,456.981,0,CH_15
32944.6,484.131,401.379,0,CH_21
32965.3,438.195,432.51,0,CH_24
33001.6,447.303,414.573,0,CH_25
33039.3,343.25,391.657,0,CH_36
33070.7,210.554,335.827,0,CH_31
33095.4,99.0507,389.195,0,CH_19
33124.1,70.1935,469.564,0,CH_18
33158,42.5221,414.802,0,CH_26
33193.9,73.3643,478.268,0,CH_57
33229.1,24.9767,382.743,0,CH_64
33295.4,-100,250,0,BASE
33330.4,250,250,30,ENTER
33351.4,279.247,42.1822,30,WAYPOINT
33351.4,209.597,156.637,0,CH_10
33378.2,93.1301,193.955,0,CH_6
33407.2,208.652,228.602,0,CH_16
33436.5,279.345,215.349,0,CH_17
33471.6,400.372,357.985,0,CH_20
33477.8,360.162,466.279,0,CH_1
33507.9,208.511,498.592,0,CH_0
33529.7,151.166,499.52,0,CH_3
33565.9,198.384,467.77,0,CH_8
33602.1,269.408,423.155,0,CH_9
33636.1,335.234,456.981,0,CH_15
33671,210.554,335.827,0,CH_31
33686.1,343.25,391.657,0,CH_36
33710.8,375.072,312.015,0,CH_39
33744.7,478.945,205.894,0,CH_32
33768.3,345.939,144.815,0,CH_34
33792.4,394.64,111.062,0,CH_43
33828.4,454.298,48.0861,0,CH_46
33862.1,267.948,22.6729,0,CH_65
33867,84.9152,29.6216,0,CH_28
33876.8,19.5274,136.525,0,CH_27
33905.3,140.222,223.067,0,CH_42
33928.9,223.947,234.619,0,CH_45
33962.8,132.773,149.465,0,CH_53
33991.4,245.787,292.195,0,CH_54
34002,146.807,451.685,0,CH_47
34007.4,207.028,474.969,0,CH_61
34078.1,-100,250,0,BASE
34113.1,250,250,30,ENTER
34124.8,249.32,367.603,30,WAYPOINT
34124.8,208.511,498.592,0,CH_0
34151,360.162,466.279,0,CH_1
34172.9,198.384,467.77,0,CH_8
34192.7,151.166,499.52,0,CH_3
34228.8,172.78,334.873,0,CH_7
34247.2,46.1693,198.29,0,CH_5
34254.3,73.3779,118.044,0,CH_4
34288.2,209.597,156.637,0,CH_10
34313.5,342.61,262.274,0,CH_11
34330.3,269.408,423.155,0,CH_9
34344.1,335.234,456.981,0,CH_15
34379,400.372,357.985,0,CH_20
34408.6,279.345,215.349,0,CH_17
34414.8,439.059,114.789,0,CH_13
34418.6,346.161,259.076,0,CH_23
34434.7,208.652,228.602,0,CH_16
34460.1,156.712,46.4004,0,CH_22
34461.8,9.14414,17.0857,0,CH_38
34527,411.528,139.893,30,WAYPOINT
34527,478.945,205.894,0,CH_32
34559.9,439.071,335.264,0,CH_29
34586.5,484.131,401.379,0,CH_21
34620.9,438.195,432.51,0,CH_24
34657.1,447.303,414.573,0,CH_25
34694.9,343.25,391.657,0,CH_36
34726.2,375.072,312.015,0,CH_39
34760.1,417.313,206.269,0,CH_37
34825.4,-100,250,0,BASE
34865,250,250,30,ENTER
34889.9,498.774,251.081,30,WAYPOINT
34889.9,484.131,401.379,0,CH_21
34912.8,439.071,335.264,0,CH_29
34947.2,417.313,206.269,0,CH_37
34974.7,266.583,98.7754,0,CH_33
34982.9,209.597,156.637,0,CH_10
35026.3,126.162,179.78,30,WAYPOINT
35026.3,0.0571905,64.0622,0,CH_2
35042.7,157.758,71.0601,0,CH_35
35063.7,9.14414,17.0857,0,CH_38
35084.6,51.613,36.6821,0,CH_44
35121.4,9.68348,41.8115,0,CH_50
35196.9,354.068,212.526,30,WAYPOINT
35196.9,210.554,335.827,0,CH_31
35199.5,208.511,498.592,0,CH_0
35218.9,70.1935,469.564,0,CH_18
35244.2,49.1734,296.533,0,CH_30
35259.2,223.947,234.619,0,CH_45
35267.1,245.787,292.195,0,CH_54
35326,364.48,97.7916,30,WAYPOINT
35326,454.298,48.0861,0,CH_46
35357.9,294.653,130.489,0,CH_58
35370,287.059,306.969,0,CH_56
35383.8,207.028,474.969,0,CH_61
35391.1,73.3643,478.268,0,CH_57
35418,69.6382,446.068,0,CH_72
35455.4,26.6813,282.956,0,CH_55
35472.7,51.1672,266.724,0,CH_60
35510.2,207.09,270.3,0,CH_63
35531.8,347.2,246.53,0,CH_62
35591.9,-100,250,0,BASE
35639,250,250,30,ENTER
35654.2,239.588,401.195,30,WAYPOINT
35654.2,208.511,498.592,0,CH_0
35686.1,198.384,467.77,0,CH_8
35723.5,70.1935,469.564,0,CH_18
35751.4,49.1734,296.533,0,CH_30
35766.4,13.6938,267.207,0,CH_14
35803.2,19.5274,136.525,0,CH_27
35830.6,156.712,46.4004,0,CH_22
35849.6,208.652,228.602,0,CH_16
35851.3,342.61,262.274,0,CH_11
35877.3,439.059,114.789,0,CH_13
35891.3,346.161,259.076,0,CH_23
35907.4,400.372,357.985,0,CH_20
35937.9,478.945,205.894,0,CH_32
35954.2,417.313,206.269,0,CH_37
35990.1,494.431,330.318,0,CH_40
36014.3,343.25,391.657,0,CH_36
36033.6,339.418,458.431,0,CH_51
36069.1,207.028,474.969,0,CH_61
36096.1,293.278,441.563,0,CH_69
36153,62.904,492.052,30,WAYPOINT
36153,82.6771,326.149,0,CH_75
36170.9,140.222,223.067,0,CH_42
36200.6,157.758,71.0601,0,CH_35
36223,143.888,59.7452,0,CH_48
36260.7,9.68348,41.8115,0,CH_50
36312.9,261.452,8.88312,30,WAYPOINT
36312.9,394.64,111.062,0,CH_43
36365.5,-100,250,0,BASE
36413,250,250,30,ENTER
36433,343.973,426.262,30,WAYPOINT
36433,360.162,466.279,0,CH_1
36469.9,335.234,456.981,0,CH_15
36507.5,339.418,458.431,0,CH_51
36545.4,287.059,306.969,0,CH_56
36565.7,345.939,144.815,0,CH_34
36581.4,439.059,114.789,0,CH_13
36613.9,478.945,205.894,0,CH_32
36646.2,374.083,149.248,0,CH_41
36675.7,394.64,111.062,0,CH_43
36712.6,349.879,115.508,0,CH_59
